(12,41,5,7536)	[(12,41,5,7536); (12,41,5,7512); (12,41,5,7032)]	[(12,41,5,7536); (12,41,5,7512); (12,41,5,7032)]
(14,6,15,7536)	[(14,6,15,7536); (14,20,15,5160); (14,126,15,7344)]	[(14,6,15,7536); (14,20,15,5160); (302,22,15,7320)]
(15,17,438,7536)	[(15,17,438,7536); (15,17,2297,7416); (15,17,246,7440)]	[(15,17,438,7536); (246,17,438,6816); (840,17,438,6504)]
(15,36,302,7536)	[(15,36,302,7536); (15,36,302,7416); (15,36,302,5664)]	[(15,36,302,7536); (15,36,302,7416); (15,36,302,5664)]
(15,74,3218,7536)	[(15,74,3218,7536); (15,74,405,7392); (15,74,302,6984)]	[(15,74,3218,7536); (518,1,3218,7152); (3218,15,15,6672)]
(18,0,12,7536)	[(18,0,12,7536); (18,0,12,7512); (18,0,12,7440)]	[(18,0,12,7536); (18,0,12,7512); (18,0,12,7440)]
(18,0,633,7536)	[(18,0,633,7536); (18,43,633,7512); (18,43,633,7224)]	[(18,0,633,7536); (18,43,633,7512); (18,43,633,7224)]
(18,5,5,7536)	[(18,5,5,7536); (18,118,5,5184); (18,118,5,5160)]	[(18,5,5,7536); (18,118,5,5184); (18,118,5,5160)]
(18,7,26,7536)	[(18,7,26,7536); (18,7,26,7392); (18,7,26,7368)]	[(18,7,26,7536); (18,7,26,7392); (18,7,26,7368)]
(18,7,49,7536)	[(18,7,49,7536); (18,7,49,7512); (18,7,49,7488)]	[(18,7,49,7536); (18,7,49,7512); (18,7,49,7488)]
(18,7,50,7536)	[(18,7,50,7536); (18,7,50,7512); (18,7,50,6240)]	[(18,7,50,7536); (18,7,50,7512); (18,7,50,6240)]
(18,7,190,7536)	[(18,7,190,7536); (18,7,190,7416); (18,7,190,7392)]	[(18,7,190,7536); (18,7,190,7416); (18,7,190,7392)]
(18,7,851,7536)	[(18,7,851,7536); (18,7,84,7200); (18,7,36,7248)]	[(18,7,851,7536); (46,14,851,7536); (46,14,851,7488)]
(18,10,5,7536)	[(18,10,5,7536); (18,10,5,7440); (18,10,5,7392)]	[(18,10,5,7536); (18,10,5,7440); (18,10,5,7392)]
(18,10,2687,7536)	[(18,10,2687,7536); (18,10,2687,7512); (18,10,2687,7488)]	[(18,10,2687,7536); (18,10,2687,7512); (18,10,2687,7488)]
(18,15,1909,7536)	[(18,15,1909,7536); (18,15,1586,6168); (18,15,132,5616)]	[(18,15,1909,7536); (50,11,1909,4896); (50,11,1909,4872)]
(18,43,5,7536)	[(18,43,5,7536); (18,43,5,7512); (18,43,5,7464)]	[(18,43,5,7536); (18,43,5,7512); (18,43,5,7464)]
(18,43,129,7536)	[(18,43,129,7536); (18,43,129,5832); (18,22,129,6720)]	[(18,43,129,7536); (18,43,129,5832); (18,22,129,6720)]
(18,48,5,7536)	[(18,48,5,7536); (18,48,5,7512); (18,48,5,7224)]	[(18,48,5,7536); (18,48,5,7512); (18,48,5,7224)]
(18,48,177,7536)	[(18,48,177,7536); (18,48,5,7536); (18,48,5,7512)]	[(18,48,177,7536); (50,48,177,7536); (18,11,177,5808)]
(18,88,5,7536)	[(18,88,5,7536); (18,88,5,5328); (18,9,5,7464)]	[(18,88,5,7536); (18,88,5,5328); (18,9,5,7464)]
(22,15,2000,7536)	[(22,15,2000,7536); (23,15,22,7296); (23,15,22,7248)]	[(22,15,2000,7536); (2000,15,22,6744); (22,25,2000,6240)]
(22,16,496,7536)	[(22,16,496,7536); (22,16,1262,7536); (23,16,22,6384)]	[(22,16,496,7536); (22,22,496,7128); (1855,11,496,5040)]
(22,16,1262,7536)	[(22,16,1262,7536); (22,16,496,7536); (23,16,22,6384)]	[(22,16,1262,7536); (684,11,1262,6624); (446,11,1262,6048)]
(22,104,23,7536)	[(22,104,23,7536); (22,104,23,6792); (22,104,23,6672)]	[(22,104,23,7536); (22,104,23,6792); (22,104,23,6672)]
(23,9,22,7536)	[(23,9,22,7536); (23,9,22,7104); (23,9,22,6528)]	[(23,9,22,7536); (23,9,22,7104); (23,9,22,6528)]
(23,9,113,7536)	[(23,9,113,7536); (23,9,22,7536); (23,9,22,7104)]	[(23,9,113,7536); (23,9,113,5016); (23,13,113,7536)]
(23,13,22,7536)	[(23,13,22,7536); (23,13,22,7512); (23,13,22,7464)]	[(23,13,22,7536); (23,13,22,7512); (23,13,22,7464)]
(23,13,113,7536)	[(23,13,113,7536); (23,13,113,7200); (23,13,113,7176)]	[(23,13,113,7536); (23,13,113,7200); (23,13,113,7176)]
(24,11,3245,7536)	[(24,11,3245,7536); (24,11,110,4824); (24,38,25,4344)]	[(24,11,3245,7536); (110,11,3245,3936); (129,11,3245,4152)]
(26,9,85,7536)	[(26,9,85,7536); (26,9,851,7512); (26,9,851,7488)]	[(26,9,85,7536); (26,9,85,4200); (147,9,85,7128)]
(26,14,18,7536)	[(26,14,18,7536); (26,14,18,7392); (26,14,18,7368)]	[(26,14,18,7536); (26,14,18,7392); (26,14,18,7368)]
(26,14,851,7536)	[(26,14,851,7536); (26,14,851,7488); (26,14,84,7392)]	[(26,14,851,7536); (26,14,851,7488); (26,9,851,7512)]
(26,18,475,7536)	[(26,18,475,7536); (26,18,823,6600); (26,18,18,6936)]	[(26,18,475,7536); (1008,18,475,7488); (50,18,475,7536)]
(29,24,143,7536)	[(29,24,143,7536); (29,24,143,7512); (29,24,165,7536)]	[(29,24,143,7536); (29,24,143,7512); (166,24,143,7224)]
(29,24,165,7536)	[(29,24,165,7536); (29,24,143,7536); (29,24,143,7512)]	[(29,24,165,7536); (29,2,165,7512); (226,24,165,7032)]
(31,39,39,7536)	[(31,39,39,7536); (31,39,39,7512); (31,39,39,7488)]	[(31,39,39,7536); (31,39,39,7512); (31,39,39,7488)]
(32,25,67,7536)	[(32,25,67,7536); (32,25,67,7320); (32,25,67,6000)]	[(32,25,67,7536); (32,25,67,7320); (32,25,67,6000)]
(36,48,777,7536)	[(36,48,777,7536); (36,18,777,7416); (36,48,46,7368)]	[(36,48,777,7536); (36,18,777,7416); (36,7,777,7464)]
(46,7,75,7536)	[(46,7,75,7536); (46,7,75,7512); (46,7,75,7488)]	[(46,7,75,7536); (46,7,75,7512); (46,7,75,7488)]
(46,10,56,7536)	[(46,10,56,7536); (46,10,56,7080); (46,10,56,6048)]	[(46,10,56,7536); (46,10,56,7080); (46,10,56,6048)]
(46,14,851,7536)	[(46,14,851,7536); (46,14,851,7488); (46,11,851,7488)]	[(46,14,851,7536); (46,14,851,7488); (55,14,851,7536)]
(46,22,95,7536)	[(46,22,95,7536); (46,22,95,7368); (46,22,95,7032)]	[(46,22,95,7536); (46,22,95,7368); (46,22,95,7032)]
(46,24,75,7536)	[(46,24,75,7536); (46,24,75,7512); (46,24,75,5688)]	[(46,24,75,7536); (46,24,75,7512); (46,24,75,5688)]
(46,49,95,7536)	[(46,49,95,7536); (46,49,95,7176); (46,43,95,6552)]	[(46,49,95,7536); (46,49,95,7176); (46,43,95,6552)]
(49,9,18,7536)	[(49,9,18,7536); (49,9,18,7512); (49,9,18,7488)]	[(49,9,18,7536); (49,9,18,7512); (49,9,18,7488)]
(49,9,50,7536)	[(49,9,50,7536); (49,9,50,7512); (49,9,50,7488)]	[(49,9,50,7536); (49,9,50,7512); (49,9,50,7488)]
(49,9,1339,7536)	[(49,9,1339,7536); (49,9,1339,7512); (49,9,1339,7488)]	[(49,9,1339,7536); (49,9,1339,7512); (49,9,1339,7488)]
(49,9,2687,7536)	[(49,9,2687,7536); (49,9,109,7440); (49,9,18,7536)]	[(49,9,2687,7536); (633,9,2687,7512); (35,9,2687,7128)]
(49,11,18,7536)	[(49,11,18,7536); (49,11,18,7512); (49,11,18,6672)]	[(49,11,18,7536); (49,11,18,7512); (49,11,18,6672)]
(49,14,18,7536)	[(49,14,18,7536); (49,14,18,7512); (49,14,18,7488)]	[(49,14,18,7536); (49,14,18,7512); (49,14,18,7488)]
(49,14,1339,7536)	[(49,14,1339,7536); (49,14,1339,7512); (49,14,1339,7464)]	[(49,14,1339,7536); (49,14,1339,7512); (49,14,1339,7464)]
(49,16,3,7536)	[(49,16,3,7536); (49,16,1339,7536); (49,16,46,7512)]	[(49,16,3,7536); (4671,16,3,5904); (849,16,3,6096)]
(49,16,1339,7536)	[(49,16,1339,7536); (49,16,3,7536); (49,16,46,7512)]	[(49,16,1339,7536); (49,15,1339,7272); (49,9,1339,7536)]
(49,18,50,7536)	[(49,18,50,7536); (49,18,50,7512); (49,18,50,6912)]	[(49,18,50,7536); (49,18,50,7512); (49,18,50,6912)]
(49,18,851,7536)	[(49,18,851,7536); (49,18,189,7104); (49,18,189,7080)]	[(49,18,851,7536); (55,18,851,7488); (46,18,851,5928)]
(49,20,18,7536)	[(49,20,18,7536); (49,9,18,7536); (49,9,18,7512)]	[(49,20,18,7536); (49,9,18,7536); (49,9,18,7512)]
(49,41,50,7536)	[(49,41,50,7536); (49,41,50,6984); (49,41,50,6960)]	[(49,41,50,7536); (49,41,50,6984); (49,41,50,6960)]
(49,110,95,7536)	[(49,110,95,7536); (49,110,95,7464); (49,5,95,7512)]	[(49,110,95,7536); (49,110,95,7464); (49,5,95,7512)]
(50,9,49,7536)	[(50,9,49,7536); (50,9,49,7512); (50,9,49,7488)]	[(50,9,49,7536); (50,9,49,7512); (50,9,49,7488)]
(50,11,18,7536)	[(50,11,18,7536); (50,11,18,7512); (50,11,18,7488)]	[(50,11,18,7536); (50,11,18,7512); (50,11,18,7488)]
(50,14,18,7536)	[(50,14,18,7536); (50,14,18,7512); (50,14,18,6240)]	[(50,14,18,7536); (50,14,18,7512); (50,14,18,6240)]
(50,17,8,7536)	[(50,17,8,7536); (50,88,8,6216); (50,17,5933,5760)]	[(50,17,8,7536); (18,17,8,7104); (12,17,8,6912)]
(50,18,49,7536)	[(50,18,49,7536); (50,18,49,7512); (50,18,49,6912)]	[(50,18,49,7536); (50,18,49,7512); (50,18,49,6912)]
(50,18,475,7536)	[(50,18,475,7536); (50,18,475,7512); (50,18,475,7488)]	[(50,18,475,7536); (50,18,475,7512); (50,18,475,7488)]
(50,18,4686,7536)	[(50,18,4686,7536); (50,18,4686,7488); (50,18,475,7536)]	[(50,18,4686,7536); (50,18,4686,7488); (3505,18,4686,7536)]
(50,41,49,7536)	[(50,41,49,7536); (50,41,49,6984); (50,41,49,6960)]	[(50,41,49,7536); (50,41,49,6984); (50,41,49,6960)]
(50,48,18,7536)	[(50,48,18,7536); (50,48,18,6336); (50,48,18,6240)]	[(50,48,18,7536); (50,48,18,6336); (50,48,18,6240)]
(50,48,49,7536)	[(50,48,49,7536); (50,24,49,7368); (50,9,49,7536)]	[(50,48,49,7536); (50,24,49,7368); (50,9,49,7536)]
(50,48,177,7536)	[(50,48,177,7536); (50,48,129,7512); (50,48,2687,7488)]	[(50,48,177,7536); (18,48,177,7536); (985,48,177,6048)]
(50,63,633,7536)	[(50,63,633,7536); (50,63,633,7512); (50,11,633,5736)]	[(50,63,633,7536); (50,63,633,7512); (50,11,633,5736)]
(52,28,9,7536)	[(52,28,9,7536); (52,28,1680,5496); (52,28,723,5496)]	[(52,28,9,7536); (52,28,9,3048); (96,28,9,5496)]
(54,24,1394,7536)	[(54,24,1394,7536); (54,22,1394,7512); (54,22,17,6432)]	[(54,24,1394,7536); (54,22,1394,7512); (4730,24,1394,5904)]
(55,11,46,7536)	[(55,11,46,7536); (55,11,46,7488); (55,11,46,7464)]	[(55,11,46,7536); (55,11,46,7488); (55,11,46,7464)]
(55,14,851,7536)	[(55,14,851,7536); (55,14,851,7488); (55,14,851,5232)]	[(55,14,851,7536); (55,14,851,7488); (55,14,851,5232)]
(55,18,748,7536)	[(55,18,748,7536); (55,18,748,7512); (55,18,748,7488)]	[(55,18,748,7536); (55,18,748,7512); (55,18,748,7488)]
(55,24,234,7536)	[(55,24,234,7536); (55,24,851,7488); (55,24,234,5232)]	[(55,24,234,7536); (55,24,234,5232); (55,24,234,5208)]
(55,48,46,7536)	[(55,48,46,7536); (55,48,46,7224); (55,48,46,7176)]	[(55,48,46,7536); (55,48,46,7224); (55,48,46,7176)]
(55,48,851,7536)	[(55,48,851,7536); (55,48,851,5232); (55,48,851,5208)]	[(55,48,851,7536); (55,48,851,5232); (55,48,851,5208)]
(56,10,46,7536)	[(56,10,46,7536); (56,10,46,7080); (56,10,46,6048)]	[(56,10,46,7536); (56,10,46,7080); (56,10,46,6048)]
(60,10,18,7536)	[(60,10,18,7536); (60,10,18,7512); (60,10,18,7248)]	[(60,10,18,7536); (60,10,18,7512); (60,10,18,7248)]
(60,17,3,7536)	[(60,17,3,7536); (60,17,3,4152); (60,13,3,7416)]	[(60,17,3,7536); (60,17,3,4152); (60,13,3,7416)]
(60,24,18,7536)	[(60,24,18,7536); (60,24,18,7512); (60,24,18,5280)]	[(60,24,18,7536); (60,24,18,7512); (60,24,18,5280)]
(60,39,1339,7536)	[(60,39,1339,7536); (331,39,60,7344); (331,39,60,7320)]	[(60,39,1339,7536); (60,43,1339,7008); (60,43,1339,6960)]
(61,27,15,7536)	[(61,27,15,7536); (61,27,15,7512); (61,27,15,6432)]	[(61,27,15,7536); (61,27,15,7512); (61,27,15,6432)]
(67,17,205,7536)	[(67,17,205,7536); (67,17,205,7392); (67,17,205,7344)]	[(67,17,205,7536); (67,17,205,7392); (67,17,205,7344)]
(67,177,205,7536)	[(67,177,205,7536); (67,177,205,6672); (67,134,205,6864)]	[(67,177,205,7536); (67,177,205,6672); (920,177,205,6888)]
(75,9,46,7536)	[(75,9,46,7536); (75,9,46,7488); (75,24,46,7512)]	[(75,9,46,7536); (75,9,46,7488); (5737,9,46,7008)]
(75,14,46,7536)	[(75,14,46,7536); (75,14,46,7512); (75,14,46,7488)]	[(75,14,46,7536); (75,14,46,7512); (75,14,46,7488)]
(75,18,1584,7536)	[(75,18,1584,7536); (75,18,1584,7512); (75,18,46,7512)]	[(75,18,1584,7536); (75,18,1584,7512); (1584,18,75,7536)]
(81,0,995,7536)	[(81,0,995,7536); (995,0,81,7536); (46,10,81,6792)]	[(81,0,995,7536); (46,0,995,5616); (995,0,81,7536)]
(82,36,155,7536)	[(82,36,155,7536); (345,36,82,7200); (345,36,82,7104)]	[(82,36,155,7536); (82,25,155,5784); (155,13,269,6000)]
(85,11,169,7536)	[(85,11,169,7536); (85,11,321,6672); (85,11,756,6816)]	[(85,11,169,7536); (14,11,169,6192); (373,11,169,5016)]
(91,47,81,7536)	[(91,47,81,7536); (91,47,81,7488); (91,11,46,7416)]	[(91,47,81,7536); (91,47,81,7488); (49,47,81,5856)]
(95,10,2076,7536)	[(95,10,2076,7536); (95,10,756,7368); (95,10,756,7320)]	[(95,10,2076,7536); (2076,11,95,1608); (2076,11,95,744)]
(95,33,151,7536)	[(95,33,151,7536); (95,108,6347,7080); (2538,33,95,7320)]	[(95,33,151,7536); (95,11,151,6720); (95,99,151,6768)]
(95,99,4981,7536)	[(95,99,4981,7536); (95,99,4981,7488); (95,99,4981,7224)]	[(95,99,4981,7536); (95,99,4981,7488); (95,99,4981,7224)]
(106,13,107,7536)	[(106,13,107,7536); (106,13,107,7392); (106,13,107,7200)]	[(106,13,107,7536); (106,13,107,7392); (106,13,107,7200)]
(109,30,4844,7536)	[(109,30,4844,7536); (109,15,42,7392); (109,9,921,6888)]	[(109,30,4844,7536); (68,1,4844,3648); (4313,30,2172,4824)]
(109,55,42,7536)	[(109,55,42,7536); (109,15,42,7392); (109,55,3875,4752)]	[(109,55,42,7536); (109,15,42,7392); (109,15,42,4776)]
(118,18,635,7536)	[(118,18,635,7536); (118,18,635,7512); (118,18,635,7224)]	[(118,18,635,7536); (118,18,635,7512); (118,18,635,7224)]
(121,39,1520,7536)	[(121,39,1520,7536); (121,39,1520,7488); (121,39,1520,7320)]	[(121,39,1520,7536); (121,39,1520,7488); (121,39,1520,7320)]
(125,15,467,7536)	[(125,15,467,7536); (125,15,33,4656); (125,15,1252,3720)]	[(125,15,467,7536); (381,15,467,7320); (467,15,3555,7128)]
(127,11,122,7536)	[(127,11,122,7536); (127,11,143,7536); (127,11,143,5400)]	[(127,11,122,7536); (805,11,122,6960); (5,11,122,7008)]
(127,11,143,7536)	[(127,11,143,7536); (127,11,143,5400); (127,11,122,7536)]	[(127,11,143,7536); (127,11,143,5400); (195,11,143,7368)]
(127,27,128,7536)	[(127,27,128,7536); (127,27,128,7344); (127,27,128,7296)]	[(127,27,128,7536); (127,27,128,7344); (127,27,128,7296)]
(128,15,143,7536)	[(128,15,143,7536); (128,15,143,7512); (128,15,143,7440)]	[(128,15,143,7536); (128,15,143,7512); (128,15,143,7440)]
(128,15,228,7536)	[(128,15,228,7536); (128,15,228,7368); (128,15,228,7272)]	[(128,15,228,7536); (128,15,228,7368); (128,15,228,7272)]
(128,15,618,7536)	[(128,15,618,7536); (128,15,618,7512); (128,15,618,7416)]	[(128,15,618,7536); (128,15,618,7512); (128,15,618,7416)]
(128,36,1647,7536)	[(128,36,1647,7536); (128,36,1647,7272); (128,36,1589,7200)]	[(128,36,1647,7536); (128,36,1647,7272); (535,28,1647,6672)]
(129,43,18,7536)	[(129,43,18,7536); (129,43,18,5832); (129,101,18,6648)]	[(129,43,18,7536); (129,43,18,5832); (129,101,18,6648)]
(143,15,128,7536)	[(143,15,128,7536); (143,15,128,7512); (143,15,128,7440)]	[(143,15,128,7536); (143,15,128,7512); (143,15,128,7440)]
(143,89,1295,7536)	[(143,89,1295,7536); (143,89,128,7104); (143,89,128,7032)]	[(143,89,1295,7536); (128,1,1295,7344); (143,24,1295,6672)]
(144,56,3046,7536)	[(144,56,3046,7536); (144,18,27,7344); (144,17,3914,7200)]	[(144,56,3046,7536); (5,24,3046,7368); (5,24,3046,7008)]
(145,36,15,7536)	[(145,36,15,7536); (145,15,15,7512); (145,18,457,7032)]	[(145,36,15,7536); (145,15,15,7512); (286,36,15,7536)]
(165,11,143,7536)	[(165,11,143,7536); (165,11,143,7512); (165,11,143,7200)]	[(165,11,143,7536); (165,11,143,7512); (165,11,143,7200)]
(165,13,166,7536)	[(165,13,166,7536); (165,13,128,5256); (165,13,128,5232)]	[(165,13,166,7536); (166,13,128,4320); (128,37,166,5664)]
(166,18,332,7536)	[(166,18,332,7536); (166,18,332,5064); (166,18,660,5688)]	[(166,18,332,7536); (191,18,332,6576); (166,18,332,5064)]
(174,13,67,7536)	[(174,13,67,7536); (174,13,67,7440); (174,13,67,7392)]	[(174,13,67,7536); (174,13,67,7440); (174,13,67,7392)]
(174,51,175,7536)	[(174,51,175,7536); (174,51,67,5400); (174,13,175,7200)]	[(174,51,175,7536); (174,13,175,7200); (174,13,175,6744)]
(177,13,306,7536)	[(177,13,306,7536); (177,13,306,7272); (177,13,306,7056)]	[(177,13,306,7536); (177,13,306,7272); (177,13,306,7056)]
(177,13,466,7536)	[(177,13,466,7536); (177,13,466,6936); (177,13,466,5856)]	[(177,13,466,7536); (177,13,466,6936); (177,13,466,5856)]
(178,5,177,7536)	[(178,5,177,7536); (178,5,177,7392); (178,5,177,6600)]	[(178,5,177,7536); (178,5,177,7392); (178,5,177,6600)]
(183,11,46,7536)	[(183,11,46,7536); (183,11,46,7272); (183,11,46,3552)]	[(183,11,46,7536); (183,11,46,7272); (241,11,46,7320)]
(190,14,18,7536)	[(190,14,18,7536); (190,14,18,7416); (190,14,18,7392)]	[(190,14,18,7536); (190,14,18,7416); (190,14,18,7392)]
(190,18,399,7536)	[(190,18,399,7536); (190,18,399,7416); (190,18,495,7464)]	[(190,18,399,7536); (190,18,399,7416); (190,11,399,7440)]
(190,24,399,7536)	[(190,24,399,7536); (190,24,399,7416); (190,11,399,7440)]	[(190,24,399,7536); (190,24,399,7416); (271,24,399,6888)]
(190,28,399,7536)	[(190,28,399,7536); (190,28,399,7416); (190,11,399,7440)]	[(190,28,399,7536); (190,28,399,7416); (190,11,399,7440)]
(197,27,128,7536)	[(197,27,128,7536); (197,27,128,7080); (197,27,128,6888)]	[(197,27,128,7536); (197,27,128,7080); (197,27,128,6888)]
(198,7,2130,7536)	[(198,7,2130,7536); (198,7,2130,7248); (198,7,2130,7224)]	[(198,7,2130,7536); (198,7,2130,7248); (198,7,2130,7224)]
(204,1,2162,7536)	[(204,1,2162,7536); (204,1,2162,6960); (204,1,2094,7056)]	[(204,1,2162,7536); (204,1,2162,6960); (204,115,2162,7176)]
(226,11,143,7536)	[(226,11,143,7536); (226,11,143,7512); (226,11,143,7440)]	[(226,11,143,7536); (226,11,143,7512); (226,11,143,7440)]
(226,15,128,7536)	[(226,15,128,7536); (226,15,128,7440); (226,15,128,7344)]	[(226,15,128,7536); (226,15,128,7440); (226,15,128,7344)]
(226,20,128,7536)	[(226,20,128,7536); (226,20,128,7200); (226,20,128,5880)]	[(226,20,128,7536); (226,20,128,7200); (143,22,128,7440)]
(234,11,46,7536)	[(234,11,46,7536); (234,48,46,7536); (234,18,55,5256)]	[(234,11,46,7536); (234,48,46,7536); (184,11,46,7032)]
(234,48,46,7536)	[(234,48,46,7536); (234,11,46,7536); (234,18,55,5256)]	[(234,48,46,7536); (234,11,46,7536); (795,48,46,6912)]
(236,28,148,7536)	[(236,28,148,7536); (236,28,148,7512); (236,28,148,7488)]	[(236,28,148,7536); (236,28,148,7512); (236,28,148,7488)]
(241,30,482,7536)	[(241,30,482,7536); (241,17,482,7152); (241,11,46,7320)]	[(241,30,482,7536); (241,17,482,7152); (4875,18,482,4512)]
(256,11,178,7536)	[(256,11,178,7536); (256,11,178,7512); (256,11,178,7488)]	[(256,11,178,7536); (256,11,178,7512); (256,11,178,7488)]
(262,39,263,7536)	[(262,39,263,7536); (262,39,263,7512); (262,39,263,7392)]	[(262,39,263,7536); (262,39,263,7512); (262,39,263,7392)]
(263,104,262,7536)	[(263,104,262,7536); (263,104,262,7512); (263,104,262,7128)]	[(263,104,262,7536); (263,104,262,7512); (263,104,262,7128)]
(285,11,177,7536)	[(285,11,177,7536); (285,11,177,7224); (285,11,177,7080)]	[(285,11,177,7536); (285,11,177,7224); (285,11,177,7080)]
(285,11,306,7536)	[(285,11,306,7536); (285,11,306,7440); (285,11,306,7368)]	[(285,11,306,7536); (285,11,306,7440); (285,11,306,7368)]
(285,11,2236,7536)	[(285,11,2236,7536); (285,11,306,7536); (285,11,306,7440)]	[(285,11,2236,7536); (285,11,2236,5808); (285,13,2236,6720)]
(285,13,466,7536)	[(285,13,466,7536); (285,13,466,7368); (285,13,466,7080)]	[(285,13,466,7536); (285,13,466,7368); (285,13,466,7080)]
(285,110,177,7536)	[(285,110,177,7536); (285,110,177,7344); (285,110,177,5328)]	[(285,110,177,7536); (285,110,177,7344); (285,110,177,5328)]
(286,36,15,7536)	[(286,36,15,7536); (286,36,15,7200); (286,36,15,5184)]	[(286,36,15,7536); (286,36,15,7200); (286,36,15,5184)]
(302,15,15,7536)	[(302,15,15,7536); (302,15,15,7512); (302,15,15,7464)]	[(302,15,15,7536); (302,15,15,7512); (302,15,15,7464)]
(302,32,457,7536)	[(302,32,457,7536); (302,18,457,6528); (302,18,405,7296)]	[(302,32,457,7536); (302,18,457,6528); (658,18,457,6648)]
(302,71,15,7536)	[(302,71,15,7536); (302,71,15,3576); (302,15,15,7536)]	[(302,71,15,7536); (639,71,15,7536); (302,71,15,3576)]
(303,11,50,7536)	[(303,11,50,7536); (303,11,18,6840); (303,11,168,7200)]	[(303,11,50,7536); (2519,11,50,7392); (18,11,50,7512)]
(312,13,1808,7536)	[(312,13,1808,7536); (312,16,4480,4440); (6423,38,312,6864)]	[(312,13,1808,7536); (1809,18,1808,6912); (1808,11,2958,6888)]
(332,18,166,7536)	[(332,18,166,7536); (332,18,191,6576); (332,18,166,5064)]	[(332,18,166,7536); (332,18,166,5064); (660,18,166,5688)]
(332,18,1892,7536)	[(332,18,1892,7536); (332,18,166,7536); (332,18,251,6840)]	[(332,18,1892,7536); (1892,18,332,7536); (174,27,1892,816)]
(340,11,14,7536)	[(340,11,14,7536); (340,11,405,5784); (340,11,405,5760)]	[(340,11,14,7536); (340,11,14,2184); (4023,11,14,5424)]
(356,11,46,7536)	[(356,11,46,7536); (356,11,46,7512); (356,11,46,7488)]	[(356,11,46,7536); (356,11,46,7512); (356,11,46,7488)]
(364,13,1612,7536)	[(364,13,1612,7536); (364,13,890,6504); (364,13,890,4320)]	[(364,13,1612,7536); (82,13,1612,6264); (82,13,1612,6216)]
(384,18,0,7536)	[(384,18,0,7536); (384,18,0,7488); (384,18,0,7464)]	[(384,18,0,7536); (384,18,0,7488); (384,18,0,7464)]
(384,24,82,7536)	[(384,24,82,7536); (384,24,95,6432); (384,24,46,5832)]	[(384,24,82,7536); (446,24,82,6288); (91,24,82,7176)]
