3887	11	807	0
3174	11	883	0
3174	11	807	0
407	11	5430	0
407	11	3854	0
181	11	5430	0
181	11	3854	0
3690	11	5430	0
3690	11	3854	0
570	11	4189	0
181	11	4189	0
4701	11	4189	0
3727	12	481	0
3971	12	481	0
3858	12	481	0
1658	24	2106	0
1658	0	1047	0
4254	20	4023	0
2573	20	4023	0
3625	20	4023	0
2142	33	755	0
407	33	755	0
3013	33	755	0
4416	33	755	0
3892	33	755	0
407	13	755	0
3013	13	755	0
3892	13	755	0
2660	13	755	0
3013	13	755	0
250	13	755	0
698	11	883	0
698	11	807	0
1408	11	883	0
1408	11	807	0
2469	11	883	0
2469	11	807	0
4161	12	5256	0
921	12	5256	0
5259	12	5256	0
5125	19	81	0
3902	19	81	0
3845	19	81	0
5125	24	81	0
3902	24	81	0
3845	24	81	0
1922	17	4881	1
57	17	4881	1
5494	17	4881	1
1994	20	3288	1
189	11	883	1
189	11	807	1
3887	11	883	1
3887	11	807	1
5404	11	883	1
5404	11	807	1
3727	12	2106	1
3971	12	2106	1
3858	12	2106	1
2792	6	5693	1
2792	2	1626	1
150	15	3530	1
725	15	3530	1
1746	15	3530	1
2792	15	3530	1
5138	11	3010	1
4067	16	2494	1
1149	16	2494	1
4051	16	2494	1
1382	16	2494	1
266	16	2494	1
4494	16	2494	1
4832	16	2494	1
4067	24	2494	1
4067	24	257	1
1149	24	2494	1
1149	24	257	1
4051	24	2494	1
4051	24	257	1
1382	24	2494	1
1382	24	257	1
266	24	2494	1
266	24	257	1
4494	24	2494	1
4494	24	257	1
5469	24	2494	1
5469	24	257	1
1989	24	2494	1
1989	24	257	1
682	11	349	1
3874	11	349	1
4505	11	349	1
4750	11	3425	1
5454	11	3425	1
4911	11	3425	1
4750	17	3425	1
5454	17	3425	1
4911	17	3425	1
4750	15	3425	1
5454	15	3425	1
4911	15	3425	1
3445	17	3425	1
539	17	3425	1
3233	17	3425	1
3445	15	3425	1
539	15	3425	1
3233	15	3425	1
3755	11	3425	1
3455	11	3425	1
4645	11	3425	1
3755	15	3425	1
3455	15	3425	1
4645	15	3425	1
356	15	3425	1
3196	15	3425	1
2507	15	3425	1
844	25	4462	1
844	25	2494	1
3764	25	4462	1
3764	25	2494	1
5249	25	4462	1
5249	25	2494	1
422	25	4462	1
422	25	2494	1
690	25	4462	1
690	25	2494	1
277	20	5038	1
1922	17	4881	1
57	17	4881	1
5494	17	4881	1
3249	15	3530	1
2686	15	3530	1
4968	15	3530	1
898	6	2779	1
28	6	2779	1
3308	6	2779	1
1521	10	4653	1
1521	10	5445	1
1521	10	2852	1
1521	10	1705	1
1521	10	5280	1
1521	10	1461	1
1521	10	3900	1
1521	10	2139	1
4889	11	2835	1
4889	11	5284	1
4648	11	2835	1
4648	11	5284	1
1823	11	2835	1
1823	11	5284	1
4664	11	2835	1
4664	11	5284	1
2445	11	2835	1
2445	11	5284	1
3597	11	4228	1
2113	11	4228	1
3641	11	4228	1
5255	11	758	1
911	11	758	1
4672	11	758	1
2352	33	2835	1
2352	33	5284	1
1823	33	2835	1
1823	33	5284	1
144	33	2835	1
144	33	5284	1
2352	11	2835	1
2352	11	5284	1
1823	11	2835	1
1823	11	5284	1
144	11	2835	1
144	11	5284	1
2352	13	2835	1
2352	13	5284	1
1823	13	2835	1
1823	13	5284	1
144	13	2835	1
144	13	5284	1
357	6	4793	1
357	2	1626	1
407	33	2835	1
407	33	5284	1
5490	33	2835	1
5490	33	5284	1
3428	33	2835	1
3428	33	5284	1
407	11	2835	1
407	11	5284	1
5490	11	2835	1
5490	11	5284	1
3428	11	2835	1
3428	11	5284	1
407	13	2835	1
407	13	5284	1
5490	13	2835	1
5490	13	5284	1
3428	13	2835	1
3428	13	5284	1
2965	33	4793	1
3748	11	651	1
2319	11	651	1
317	11	651	1
3597	11	4535	1
4559	11	4535	1
4369	11	4535	1
1713	16	603	1
4067	16	603	1
3355	16	603	1
162	16	603	1
5392	16	603	1
4685	16	603	1
5378	16	603	1
924	16	603	1
326	16	603	1
4113	16	603	1
1403	16	603	1
4254	20	4023	1
2573	20	4023	1
3625	20	4023	1
2660	13	2494	1
181	13	2494	1
2264	13	2494	1
3614	11	883	1
3614	11	807	1
3887	11	883	1
3887	11	807	1
3174	11	883	1
3174	11	807	1
407	11	5430	1
407	11	3854	1
181	11	5430	1
181	11	3854	1
3690	11	5430	1
3690	11	3854	1
570	11	4189	1
181	11	4189	1
4701	11	4189	1
3727	12	481	1
3971	12	481	1
3858	12	481	1
1658	24	2106	1
1658	0	1047	1
465	20	4023	1
189	11	883	2
189	11	807	2
3887	11	883	2
3887	11	807	2
5404	11	883	2
5404	11	807	2
2660	13	755	2
181	13	755	2
2264	13	755	2
2792	2	1626	2
3727	12	2106	2
3971	12	2106	2
3858	12	2106	2
4406	6	2240	2
4406	2	1626	2
682	11	349	2
3874	11	349	2
4505	11	349	2
682	15	349	2
3874	15	349	2
4505	15	349	2
4750	11	3425	2
5454	11	3425	2
4911	11	3425	2
4750	15	3425	2
5454	15	3425	2
4911	15	3425	2
4750	19	3425	2
4750	8	1852	2
5454	19	3425	2
5454	8	1852	2
4911	19	3425	2
4911	8	1852	2
3445	17	3425	2
539	17	3425	2
3233	17	3425	2
3445	15	3425	2
539	15	3425	2
3233	15	3425	2
3755	11	3425	2
3455	11	3425	2
4645	11	3425	2
3755	15	3425	2
3755	37	3625	2
3755	37	1099	2
3455	15	3425	2
3455	37	3625	2
3455	37	1099	2
4645	15	3425	2
4645	37	3625	2
4645	37	1099	2
356	15	3425	2
3196	15	3425	2
2507	15	3425	2
844	25	4462	2
844	25	2494	2
3764	25	4462	2
3764	25	2494	2
5249	25	4462	2
5249	25	2494	2
422	25	4462	2
422	25	2494	2
690	25	4462	2
690	25	2494	2
1922	17	4881	2
57	17	4881	2
5494	17	4881	2
682	11	349	2
3874	11	349	2
4505	11	349	2
4750	11	3425	2
5454	11	3425	2
4911	11	3425	2
4750	15	3425	2
5454	15	3425	2
4911	15	3425	2
4750	17	3425	2
5454	17	3425	2
4911	17	3425	2
3755	11	3425	2
3455	11	3425	2
4645	11	3425	2
3755	15	3425	2
3455	15	3425	2
4645	15	3425	2
356	15	3425	2
3196	15	3425	2
2507	15	3425	2
5416	17	2494	2
5547	17	2494	2
4781	17	2494	2
805	16	2494	2
1060	16	2494	2
1920	16	2494	2
2068	16	2494	2
2992	16	2494	2
4471	16	2494	2
1521	10	4653	2
1521	10	5445	2
1521	10	2852	2
1521	10	1705	2
1521	10	5280	2
1521	10	1461	2
1521	10	3900	2
1521	10	2139	2
277	20	4069	2
898	6	2779	2
28	6	2779	2
3308	6	2779	2
3249	15	3530	2
2686	15	3530	2
4355	6	1419	2
4240	6	1419	2
2686	6	1419	2
4254	20	4023	2
2573	20	4023	2
5255	11	627	2
5491	11	627	2
2221	11	627	2
2352	11	5608	2
2352	11	3037	2
1823	11	5608	2
1823	11	3037	2
144	11	5608	2
144	11	3037	2
179	11	90	2
179	11	3520	2
1735	11	90	2
1735	11	3520	2
2594	11	90	2
2594	11	3520	2
1994	20	3425	2
4067	16	2494	2
1149	16	2494	2
4051	16	2494	2
1382	16	2494	2
266	16	2494	2
4494	16	2494	2
4832	16	2494	2
4067	24	2494	2
4067	24	257	2
1149	24	2494	2
1149	24	257	2
4051	24	2494	2
4051	24	257	2
1382	24	2494	2
1382	24	257	2
266	24	2494	2
266	24	257	2
4494	24	2494	2
4494	24	257	2
5469	24	2494	2
5469	24	257	2
1989	24	2494	2
1989	24	257	2
1922	17	4881	2
57	17	4881	2
5494	17	4881	2
2792	6	5693	2
2792	2	1626	2
4349	6	5693	2
4349	2	1626	2
1764	6	5693	2
1764	2	1626	2
150	15	3530	2
725	15	3530	2
1764	15	3530	2
1746	15	3530	2
2792	15	3530	2
4349	6	59	2
5346	6	59	2
5138	11	3010	2
465	20	4023	2
1223	16	603	2
4067	16	603	2
3355	16	603	2
162	16	603	2
4685	16	603	2
5378	16	603	2
924	16	603	2
326	16	603	2
4113	16	603	2
1403	16	603	2
189	11	3008	2
3887	11	3008	2
5404	11	3008	2
189	11	3008	2
3887	11	3008	2
5404	11	3008	2
189	17	3008	2
3887	17	3008	2
5404	17	3008	2
3333	35	755	2
120	35	755	2
614	35	755	2
407	33	5608	2
5490	33	5608	2
3428	33	5608	2
407	11	5608	2
5490	11	5608	2
3428	11	5608	2
407	13	5608	2
407	28	2792	2
407	28	4349	2
5490	13	5608	2
5490	28	2792	2
5490	28	4349	2
3428	13	5608	2
3428	28	2792	2
3428	28	4349	2
2792	6	755	2
2792	2	1626	2
4349	6	755	2
4349	2	1626	2
4889	33	5608	2
4889	33	3037	2
4648	33	5608	2
4648	33	3037	2
1823	33	5608	2
1823	33	3037	2
4664	33	5608	2
4664	33	3037	2
2445	33	5608	2
2445	33	3037	2
4889	11	5608	2
4889	11	3037	2
4648	11	5608	2
4648	11	3037	2
1823	11	5608	2
1823	11	3037	2
4664	11	5608	2
4664	11	3037	2
2445	11	5608	2
2445	11	3037	2
4889	11	5608	2
4889	11	3037	2
4648	11	5608	2
4648	11	3037	2
1823	11	5608	2
1823	11	3037	2
4664	11	5608	2
4664	11	3037	2
2445	11	5608	2
2445	11	3037	2
4889	13	5608	2
4889	13	3037	2
4889	28	2792	2
4889	28	4349	2
4648	13	5608	2
4648	13	3037	2
4648	28	2792	2
4648	28	4349	2
1823	13	5608	2
1823	13	3037	2
1823	28	2792	2
1823	28	4349	2
4664	13	5608	2
4664	13	3037	2
4664	28	2792	2
4664	28	4349	2
2445	13	5608	2
2445	13	3037	2
2445	28	2792	2
2445	28	4349	2
2792	6	755	2
2792	2	1626	2
4349	6	755	2
4349	2	1626	2
3748	11	651	2
2319	11	651	2
317	11	651	2
3748	15	651	2
2319	15	651	2
317	15	651	2
4406	20	2617	2
3597	11	1635	2
2113	11	1635	2
3641	11	1635	2
5255	11	3507	2
911	11	3507	2
4672	11	3507	2
3249	15	3530	3
2686	15	3530	3
729	11	883	3
729	11	807	3
1201	11	883	3
1201	11	807	3
4596	11	883	3
4596	11	807	3
3727	12	1677	3
3971	12	1677	3
3858	12	1677	3
1922	17	4881	3
57	17	4881	3
5494	17	4881	3
4067	16	2494	3
1149	16	2494	3
4051	16	2494	3
266	16	2494	3
4494	16	2494	3
5469	16	2494	3
1382	16	2494	3
4067	24	2494	3
4067	24	257	3
1149	24	2494	3
1149	24	257	3
4051	24	2494	3
4051	24	257	3
266	24	2494	3
266	24	257	3
4494	24	2494	3
4494	24	257	3
5469	24	2494	3
5469	24	257	3
1382	24	2494	3
1382	24	257	3
1989	24	2494	3
1989	24	257	3
1521	10	4653	3
1521	10	5445	3
1521	10	2852	3
1521	10	1705	3
1521	10	5280	3
1521	10	1461	3
1521	10	3900	3
1521	10	2139	3
2329	6	5693	3
2329	2	1626	3
4349	6	5693	3
4349	2	1626	3
4795	6	5693	3
4795	2	1626	3
3765	6	5693	3
3765	2	1626	3
5113	6	2415	3
150	15	3530	3
3547	15	3530	3
1746	15	3530	3
1608	20	4023	3
4254	20	4023	3
2573	20	4023	3
1099	20	4023	3
4750	11	349	3
5454	11	349	3
4911	11	349	3
4750	15	349	3
5454	15	349	3
4911	15	349	3
3445	17	3425	3
539	17	3425	3
3233	17	3425	3
3445	15	3425	3
539	15	3425	3
3233	15	3425	3
3755	11	3425	3
3455	11	3425	3
4645	11	3425	3
3755	15	3425	3
3455	15	3425	3
4645	15	3425	3
356	15	3425	3
3196	15	3425	3
2507	15	3425	3
844	25	4462	3
844	25	2494	3
3764	25	4462	3
3764	25	2494	3
5249	25	4462	3
5249	25	2494	3
422	25	4462	3
422	25	2494	3
690	25	4462	3
690	25	2494	3
4344	11	5608	3
1362	11	5608	3
4589	11	5608	3
4344	11	5284	3
1362	11	5284	3
4589	11	5284	3
3748	11	651	3
2319	11	651	3
317	11	651	3
3597	11	945	3
4559	11	945	3
4369	11	945	3
277	20	5038	3
1922	17	4881	3
57	17	4881	3
5494	17	4881	3
4349	6	59	3
5346	6	59	3
465	20	524	3
189	11	3008	3
3887	11	3008	3
5404	11	3008	3
189	11	3008	3
3887	11	3008	3
5404	11	3008	3
189	17	3008	3
3887	17	3008	3
5404	17	3008	3
3333	35	755	3
120	35	755	3
614	35	755	3
407	13	755	3
181	13	755	3
3690	13	755	3
4349	2	1626	3
2660	13	755	3
4433	2	1626	3
5138	11	3010	3
898	6	2779	3
28	6	2779	3
3308	6	2779	3
3755	11	3425	3
3455	11	3425	3
4645	11	3425	3
3755	15	3425	3
3455	15	3425	3
4645	15	3425	3
407	33	5608	3
5490	33	5608	3
3428	33	5608	3
407	11	5608	3
5490	11	5608	3
3428	11	5608	3
407	13	5608	3
407	28	4349	3
407	28	2329	3
407	28	4433	3
5490	13	5608	3
5490	28	4349	3
5490	28	2329	3
5490	28	4433	3
3428	13	5608	3
3428	28	4349	3
3428	28	2329	3
3428	28	4433	3
4349	6	4793	3
4349	2	1626	3
2329	6	4793	3
2329	2	1626	3
4433	6	4793	3
4433	2	1626	3
3235	33	5608	3
3235	33	3037	3
2352	33	5608	3
2352	33	3037	3
1823	33	5608	3
1823	33	3037	3
2535	33	5608	3
2535	33	3037	3
144	33	5608	3
144	33	3037	3
3235	11	5608	3
3235	11	3037	3
2352	11	5608	3
2352	11	3037	3
1823	11	5608	3
1823	11	3037	3
2535	11	5608	3
2535	11	3037	3
144	11	5608	3
144	11	3037	3
3235	13	5608	3
3235	13	3037	3
3235	28	3765	3
3235	28	4349	3
3235	28	2329	3
3235	28	4433	3
2352	13	5608	3
2352	13	3037	3
2352	28	3765	3
2352	28	4349	3
2352	28	2329	3
2352	28	4433	3
1823	13	5608	3
1823	13	3037	3
1823	28	3765	3
1823	28	4349	3
1823	28	2329	3
1823	28	4433	3
2535	13	5608	3
2535	13	3037	3
2535	28	3765	3
2535	28	4349	3
2535	28	2329	3
2535	28	4433	3
144	13	5608	3
144	13	3037	3
144	28	3765	3
144	28	4349	3
144	28	2329	3
144	28	4433	3
3765	6	4793	3
3765	2	1626	3
4349	6	4793	3
4349	2	1626	3
2329	6	4793	3
2329	2	1626	3
4433	6	4793	3
4433	2	1626	3
5255	11	627	3
5491	11	627	3
2221	11	627	3
179	11	90	3
179	11	4151	3
179	11	1802	3
179	11	1877	3
179	11	3520	3
1735	11	90	3
1735	11	4151	3
1735	11	1802	3
1735	11	1877	3
1735	11	3520	3
2594	11	90	3
2594	11	4151	3
2594	11	1802	3
2594	11	1877	3
2594	11	3520	3
3249	15	3530	4
2686	15	3530	4
4795	11	59	4
4795	15	59	4
1922	17	4881	4
57	17	4881	4
5494	17	4881	4
1149	16	2494	4
4051	16	2494	4
4494	16	2494	4
1382	16	2494	4
898	6	2779	4
28	6	2779	4
3308	6	2779	4
4750	11	349	4
5454	11	349	4
4911	11	349	4
3755	11	3425	4
3455	11	3425	4
4645	11	3425	4
3614	11	883	4
3614	11	807	4
1103	11	883	4
1103	11	807	4
1209	11	883	4
1209	11	807	4
4161	12	2106	4
3971	12	2106	4
2881	12	2106	4
1922	17	4881	4
57	17	4881	4
5494	17	4881	4
465	20	4606	4
1608	20	4023	4
5138	11	3010	4
407	11	5608	4
5490	11	5608	4
3428	11	5608	4
5255	11	3507	4
911	11	3507	4
4672	11	3507	4
4750	11	349	4
5454	11	349	4
4911	11	349	4
4750	15	349	4
5454	15	349	4
4911	15	349	4
3445	17	3425	4
539	17	3425	4
3233	17	3425	4
3445	15	3425	4
539	15	3425	4
3233	15	3425	4
3755	11	3425	4
3455	11	3425	4
4645	11	3425	4
3755	15	3425	4
3455	15	3425	4
4645	15	3425	4
356	15	3425	4
3196	15	3425	4
2507	15	3425	4
844	25	4462	4
844	25	2494	4
3764	25	4462	4
3764	25	2494	4
5249	25	4462	4
5249	25	2494	4
422	25	4462	4
422	25	2494	4
690	25	4462	4
690	25	2494	4
277	20	2988	4
729	11	883	4
729	11	807	4
1201	11	883	4
1201	11	807	4
4596	11	883	4
4596	11	807	4
3871	2	1626	4
3727	12	1677	4
3971	12	1677	4
3858	12	1677	4
4349	6	5693	4
4349	2	1626	4
150	15	3530	4
1746	15	3530	4
725	15	3530	4
2792	15	3530	4
1521	10	4653	4
1521	10	5445	4
1521	10	2852	4
1521	10	1705	4
1521	10	5280	4
1521	10	1461	4
1521	10	3900	4
1521	10	2139	4
4344	11	5608	4
1362	11	5608	4
4589	11	5608	4
4344	11	5284	4
1362	11	5284	4
4589	11	5284	4
3748	11	651	4
2319	11	651	4
317	11	651	4
3597	11	945	4
4559	11	945	4
4369	11	945	4
4349	6	59	4
5346	6	59	4
277	20	4776	5
1922	17	4881	5
57	17	4881	5
5494	17	4881	5
3614	11	883	5
3614	11	807	5
1103	11	883	5
1103	11	807	5
1209	11	883	5
1209	11	807	5
4161	12	2106	5
3971	12	2106	5
2881	12	2106	5
4750	11	349	5
228	11	349	5
3137	11	349	5
3755	11	3425	5
3455	11	3425	5
4645	11	3425	5
4950	25	5014	5
5454	25	5014	5
1639	25	5014	5
356	25	3794	5
4071	25	3794	5
717	25	3794	5
5428	11	4462	5
4071	11	4462	5
3130	11	4462	5
407	33	5608	5
5490	33	5608	5
3428	33	5608	5
407	11	5608	5
5490	11	5608	5
3428	11	5608	5
407	13	5608	5
5490	13	5608	5
3428	13	5608	5
2329	6	4793	5
2329	2	1626	5
407	11	5608	5
5490	11	5608	5
3428	11	5608	5
5255	11	3507	5
911	11	3507	5
4672	11	3507	5
5641	11	1930	5
1670	11	1930	5
3157	11	1930	5
5255	11	651	5
5491	11	651	5
2221	11	651	5
2352	11	5608	5
1823	11	5608	5
144	11	5608	5
179	11	90	5
179	11	4151	5
179	11	1802	5
179	11	1877	5
179	11	3520	5
1735	11	90	5
1735	11	4151	5
1735	11	1802	5
1735	11	1877	5
1735	11	3520	5
2594	11	90	5
2594	11	4151	5
2594	11	1802	5
2594	11	1877	5
2594	11	3520	5
1521	10	4653	5
1521	10	5445	5
1521	10	2852	5
1521	10	1705	5
1521	10	5280	5
1521	10	1461	5
1521	10	2139	5
1608	20	4023	5
2573	20	4023	5
1922	17	4881	5
57	17	4881	5
5494	17	4881	5
3249	15	3530	5
898	6	2779	5
28	6	2779	5
3308	6	2779	5
3727	12	2062	5
3971	12	2062	5
3858	12	2062	5
3727	12	1587	5
3971	12	1587	5
3858	12	1587	5
2725	19	1348	5
1422	19	1348	5
1065	19	1348	5
2725	24	1348	5
1422	24	1348	5
1065	24	1348	5
5138	11	3010	5
4750	11	349	5
5454	11	349	5
4911	11	349	5
4750	15	349	5
4750	37	1608	5
4750	37	4333	5
5454	15	349	5
5454	37	1608	5
5454	37	4333	5
4911	15	349	5
4911	37	1608	5
4911	37	4333	5
3755	11	3425	5
3455	11	3425	5
4645	11	3425	5
3755	15	3425	5
3455	15	3425	5
4645	15	3425	5
2329	6	755	5
2329	2	1626	5
150	15	3530	5
1746	15	3530	5
725	15	3530	5
4349	15	3530	5
4433	15	3530	5
5641	11	1930	6
1670	11	1930	6
3157	11	1930	6
1521	10	4653	6
1521	10	5445	6
1521	10	2852	6
1521	10	1705	6
1521	10	5280	6
1521	10	1461	6
1521	10	3900	6
1521	10	2139	6
1922	17	4881	6
57	17	4881	6
5494	17	4881	6
729	11	883	6
729	11	807	6
1408	11	883	6
1408	11	807	6
4520	11	883	6
4520	11	807	6
2655	11	3670	6
4063	11	3670	6
1657	11	3670	6
3727	12	2062	6
921	12	2062	6
4155	12	2062	6
5138	11	3010	6
2303	6	1930	6
2418	6	1930	6
1745	6	1930	6
2303	11	1930	6
2418	11	1930	6
1745	11	1930	6
5255	11	651	6
5491	11	651	6
2221	11	651	6
4349	6	3667	6
4349	2	1626	6
2329	6	3667	6
2329	2	1626	6
1764	15	3530	6
2792	15	3530	6
1746	15	3530	6
277	21	4658	6
898	6	2779	6
28	6	2779	6
3308	6	2779	6
163	6	1930	6
163	6	1930	6
163	6	1930	6
3197	6	1930	6
3197	6	1930	6
3197	6	1930	6
1327	6	1930	6
1327	6	1930	6
1327	6	1930	6
1922	17	4881	6
57	17	4881	6
5494	17	4881	6
4648	11	1221	6
1611	11	1221	6
2382	11	1221	6
3249	15	3530	6
2352	11	5608	6
1823	11	5608	6
144	11	5608	6
2352	15	5608	6
2352	37	2130	6
2352	37	691	6
1823	15	5608	6
1823	37	2130	6
1823	37	691	6
144	15	5608	6
144	37	2130	6
144	37	691	6
2130	6	1711	6
2130	2	1626	6
691	6	1711	6
691	2	1626	6
179	11	90	6
179	11	4151	6
179	11	1802	6
179	11	1877	6
179	11	3520	6
1735	11	90	6
1735	11	4151	6
1735	11	1802	6
1735	11	1877	6
1735	11	3520	6
2594	11	90	6
2594	11	4151	6
2594	11	1802	6
2594	11	1877	6
2594	11	3520	6
3614	11	883	6
3614	11	807	6
1103	11	883	6
1103	11	807	6
1209	11	883	6
1209	11	807	6
2725	19	1348	6
1422	19	1348	6
1065	19	1348	6
2725	24	1348	6
1422	24	1348	6
1065	24	1348	6
3748	11	651	6
2319	11	651	6
317	11	651	6
3597	11	2656	6
2113	11	2656	6
3641	11	2656	6
4750	11	349	6
228	11	349	6
3137	11	349	6
4750	15	349	6
4750	37	1608	6
4750	37	4333	6
228	15	349	6
228	37	1608	6
228	37	4333	6
3137	15	349	6
3137	37	1608	6
3137	37	4333	6
3755	11	3425	6
3455	11	3425	6
4645	11	3425	6
3755	15	3425	6
3455	15	3425	6
4645	15	3425	6
4950	25	5014	6
5454	25	5014	6
1639	25	5014	6
356	25	3794	6
4071	25	3794	6
717	25	3794	6
5428	11	4462	6
4071	11	4462	6
3130	11	4462	6
1905	30	130	6
4608	30	130	6
1847	30	130	6
4492	11	1287	6
5422	11	1287	6
3879	11	1287	6
1892	11	1287	6
701	11	1287	6
3522	6	1813	6
3752	6	1813	6
3457	6	1813	6
4750	11	349	6
228	11	349	6
3137	11	349	6
3755	11	3425	6
3455	11	3425	6
4645	11	3425	6
7	25	130	6
3874	25	130	6
3827	25	130	6
5428	36	3425	6
5428	29	3755	6
4071	36	3425	6
4071	29	3755	6
3130	36	3425	6
3130	29	3755	6
205	11	4462	6
4071	11	4462	6
5298	11	4462	6
816	25	2929	6
4372	25	2929	6
4191	25	2929	6
4648	11	2835	6
4648	11	5284	6
1823	11	2835	6
1823	11	5284	6
2445	11	2835	6
2445	11	5284	6
2573	20	4023	6
1769	30	5703	7
1439	30	5703	7
2373	30	5703	7
3249	15	3530	7
1922	17	4881	7
57	17	4881	7
5494	17	4881	7
5138	11	3010	7
1634	11	1287	7
3879	11	1287	7
3808	11	1287	7
5422	11	1287	7
3879	11	1287	7
701	11	1287	7
4344	11	2835	7
4344	11	5284	7
1362	11	2835	7
1362	11	5284	7
4589	11	2835	7
4589	11	5284	7
3748	11	651	7
2319	11	651	7
317	11	651	7
3597	11	945	7
4843	11	945	7
2759	11	945	7
4750	11	349	7
3004	11	349	7
1176	11	349	7
2068	11	3425	7
539	11	3425	7
3842	11	3425	7
3755	24	5481	7
3455	24	5481	7
4645	24	5481	7
218	25	524	7
3455	25	524	7
408	25	524	7
5678	24	339	7
4823	24	339	7
3484	24	339	7
2329	6	3199	7
2329	2	1626	7
2260	15	3530	7
2289	15	3530	7
150	15	3530	7
898	6	2779	7
28	6	2779	7
3308	6	2779	7
4333	20	4023	7
189	11	883	7
189	11	807	7
1103	11	883	7
1103	11	807	7
2259	11	883	7
2259	11	807	7
2655	11	3670	7
120	11	3670	7
3283	11	3670	7
3727	12	4456	7
3971	12	4456	7
3858	12	4456	7
1521	10	4653	7
1521	10	5445	7
1521	10	2852	7
1521	10	1705	7
1521	10	5280	7
1521	10	1461	7
1521	10	3900	7
1521	10	2139	7
1521	10	1654	7
4648	11	2835	7
4648	11	5284	7
1823	11	2835	7
1823	11	5284	7
2445	11	2835	7
2445	11	5284	7
3597	11	5714	7
2113	11	5714	7
3641	11	5714	7
5255	11	3507	7
911	11	3507	7
4672	11	3507	7
3614	11	883	7
3614	11	807	7
1103	11	883	7
1103	11	807	7
1209	11	883	7
1209	11	807	7
3247	25	4218	7
538	25	4218	7
1888	25	4218	7
5047	25	971	7
5047	1	1794	7
5047	1	1794	7
874	25	971	7
874	1	1794	7
874	1	1794	7
5154	25	971	7
5154	1	1794	7
5154	1	1794	7
4750	11	349	7
3004	11	349	7
1176	11	349	7
4750	15	349	7
3004	15	349	7
1176	15	349	7
2068	11	3425	7
539	11	3425	7
3842	11	3425	7
2068	15	3425	7
539	15	3425	7
3842	15	3425	7
3755	11	3425	7
3455	11	3425	7
4645	11	3425	7
3755	24	1213	7
3455	24	1213	7
4645	24	1213	7
4950	25	5531	7
2845	25	5531	7
1043	25	5531	7
5678	26	3207	7
4823	26	3207	7
3484	26	3207	7
898	6	2779	8
28	6	2779	8
3308	6	2779	8
164	6	1350	8
164	2	1626	8
2260	15	3530	8
3391	15	3530	8
2792	15	3530	8
150	15	3530	8
1922	17	4881	8
57	17	4881	8
5494	17	4881	8
4750	11	349	8
3004	11	349	8
1176	11	349	8
4750	15	349	8
3004	15	349	8
1176	15	349	8
2068	11	3425	8
539	11	3425	8
3842	11	3425	8
2068	15	3425	8
539	15	3425	8
3842	15	3425	8
3755	24	5481	8
