(6947,5,6948,183)	[(6947,5,6948,183); (6947,5,6948,182); (6947,5,6948,181); (6947,5,6948,180); (6947,5,6948,179)]	[(6947,5,6948,183); (6947,5,6948,182); (6947,5,6948,181); (6947,5,6948,180); (6947,5,6948,179)]
(811,8,7677,183)	[(811,8,7677,183); (811,8,7677,182); (811,8,7677,181); (811,8,7677,180); (811,8,7677,179)]	[(811,8,7677,183); (811,8,7677,182); (811,8,7677,181); (811,8,7677,180); (811,8,7677,179)]
(9299,9,9450,183)	[(9299,9,9450,183); (9299,9,10128,183); (9299,9,9300,182); (9299,9,9729,177); (8206,9,9173,174)]	[(9299,9,9450,183); (8206,9,9173,174); (2087,9,9557,127); (3267,9,9535,148); (7936,9,9211,171)]
(1486,4,2963,183)	[(1486,4,2963,183); (1486,4,2963,182); (1486,4,2963,181); (2963,4,1486,183); (2963,4,1486,182)]	[(1486,4,2963,183); (1486,4,2963,182); (1486,4,2963,181); (2963,4,1486,183); (2963,4,1486,182)]
(6676,5,7207,183)	[(6676,5,7207,183); (6676,5,7207,182); (6676,5,7207,181); (6676,5,7207,180); (6676,5,7207,179)]	[(6676,5,7207,183); (6676,5,7207,182); (6676,5,7207,181); (6676,5,7207,180); (6676,5,7207,179)]
(7421,5,7422,183)	[(7421,5,7422,183); (7421,5,7422,182); (7421,5,7422,181); (7421,5,7422,180); (7421,5,7422,179)]	[(7421,5,7422,183); (7421,5,7422,182); (7421,5,7422,181); (7421,5,7422,180); (7421,5,7422,179)]
(7156,5,7379,183)	[(7156,5,7379,183); (7156,5,7379,182); (7156,5,7379,181); (7156,5,7379,180); (7156,5,7379,179)]	[(7156,5,7379,183); (7156,5,7379,182); (7156,5,7379,181); (7156,5,7379,180); (7156,5,7379,179)]
(7061,5,7062,183)	[(7061,5,7062,183); (7061,5,7062,182); (7061,5,7062,181); (7061,5,7062,180); (7061,5,7062,179)]	[(7061,5,7062,183); (7061,5,7062,182); (7061,5,7062,181); (7061,5,7062,180); (7061,5,7062,179)]
(6473,5,6474,183)	[(6473,5,6474,183); (6473,5,6474,182); (6473,5,6474,181); (6473,5,6474,180); (6473,5,6474,179)]	[(6473,5,6474,183); (6473,5,6474,182); (6473,5,6474,181); (6473,5,6474,180); (6473,5,6474,179)]
(3891,1,4231,183)	[(3891,1,4231,183); (3891,1,4231,182); (3891,1,4231,181); (3891,1,4231,180); (3891,1,4231,179)]	[(3891,1,4231,183); (3891,1,4231,182); (3891,1,4231,181); (3891,1,4231,180); (3891,1,4231,179)]
(6426,5,6427,183)	[(6426,5,6427,183); (6426,5,6427,182); (6426,5,6427,181); (6426,5,6427,180); (6426,5,6427,179)]	[(6426,5,6427,183); (6426,5,6427,182); (6426,5,6427,181); (6426,5,6427,180); (6426,5,6427,179)]
(9751,9,9752,183)	[(9751,9,9752,183); (8206,9,9173,174); (7936,9,9211,171); (3267,9,9535,148); (2087,9,9557,127)]	[(9751,9,9752,183); (8206,9,9173,174); (7936,9,9211,171); (3267,9,9535,148); (2087,9,9557,127)]
(4958,2,4959,183)	[(4958,2,4959,183); (4958,2,4959,182); (4958,2,4959,181); (4958,2,4959,180); (4958,2,4959,179)]	[(4958,2,4959,183); (4958,2,4959,182); (4958,2,4959,181); (4958,2,4959,180); (4958,2,4959,179)]
(6483,5,6484,183)	[(6483,5,6484,183); (6483,5,6484,182); (6483,5,6484,181); (6483,5,6484,180); (6483,5,6484,179)]	[(6483,5,6484,183); (6483,5,6484,182); (6483,5,6484,181); (6483,5,6484,180); (6483,5,6484,179)]
(2914,1,4221,183)	[(2914,1,4221,183); (2914,1,4221,182); (2914,1,4221,181); (2914,1,4221,180); (2914,1,4221,179)]	[(2914,1,4221,183); (2914,1,4221,182); (2914,1,4221,181); (2914,1,4221,180); (2914,1,4221,179)]
(1877,4,2709,183)	[(1877,4,2709,183); (2709,4,1877,183); (1877,0,69,133); (1910,4,2081,164); (1299,4,2954,146)]	[(1877,4,2709,183); (2709,4,1877,183); (2709,7,79,183); (2709,0,1287,121); (1910,4,2081,164)]
(1643,4,2193,183)	[(1643,4,2193,183); (1643,4,2193,182); (1643,4,2193,181); (1643,4,2193,180); (1643,4,2193,179)]	[(1643,4,2193,183); (1643,4,2193,182); (1643,4,2193,181); (1643,4,2193,180); (1643,4,2193,179)]
(3511,1,3815,183)	[(3511,1,3815,183); (3511,1,3815,182); (3511,1,3815,181); (3511,1,3815,180); (3511,1,3815,179)]	[(3511,1,3815,183); (3511,1,3815,182); (3511,1,3815,181); (3511,1,3815,180); (3511,1,3815,179)]
(2035,4,3691,183)	[(2035,4,3691,183); (2035,4,3691,182); (2035,4,3691,181); (2035,4,3691,180); (2035,4,3691,179)]	[(2035,4,3691,183); (2035,4,3691,182); (2035,4,3691,181); (2035,4,3691,180); (2035,4,3691,179)]
(6498,5,6715,183)	[(6498,5,6715,183); (6498,5,6715,182); (6498,5,6715,181); (6498,5,6715,180); (6498,5,6715,179)]	[(6498,5,6715,183); (6498,5,6715,182); (6498,5,6715,181); (6498,5,6715,180); (6498,5,6715,179)]
(3936,1,4012,183)	[(3936,1,4012,183); (3936,1,4012,182); (3936,1,4012,181); (3936,1,4012,180); (3936,1,4012,179)]	[(3936,1,4012,183); (3936,1,4012,182); (3936,1,4012,181); (3936,1,4012,180); (3936,1,4012,179)]
(2886,4,2416,183)	[(2886,4,2416,183); (2886,4,2416,182); (2886,4,2416,181); (2886,4,2416,180); (2886,4,2416,179)]	[(2886,4,2416,183); (2886,4,2416,182); (2886,4,2416,181); (2886,4,2416,180); (2886,4,2416,179)]
(3966,1,3976,183)	[(3966,1,3976,183); (3966,1,3976,182); (3966,1,3976,181); (3966,1,3976,180); (3966,1,3976,179)]	[(3966,1,3976,183); (3966,1,3976,182); (3966,1,3976,181); (3966,1,3976,180); (3966,1,3976,179)]
(6735,5,6522,183)	[(6735,5,6522,183); (6735,5,6522,182); (6735,5,6522,181); (6735,5,6522,180); (6735,5,6522,179)]	[(6735,5,6522,183); (6735,5,6522,182); (6735,5,6522,181); (6735,5,6522,180); (6735,5,6522,179)]
(4065,1,4066,183)	[(4065,1,4066,183); (4065,1,4066,182); (4065,1,4066,181); (4065,1,4066,180); (4065,1,4066,179)]	[(4065,1,4066,183); (4065,1,4066,182); (4065,1,4066,181); (4065,1,4066,180); (4065,1,4066,179)]
(1991,8,7654,183)	[(1991,8,7654,183); (1991,8,7654,182); (1991,8,7654,181); (1991,8,7654,180); (1991,8,7654,179)]	[(1991,8,7654,183); (1991,8,7654,182); (1991,8,7654,181); (1991,8,7654,180); (1991,8,7654,179)]
(1529,5,7165,183)	[(1529,5,7165,183); (1529,5,7165,182); (1529,5,7165,181); (1529,5,7165,180); (1529,5,7165,179)]	[(1529,5,7165,183); (1529,5,7165,182); (1529,5,7165,181); (1529,5,7165,180); (1529,5,7165,179)]
(6674,5,6675,183)	[(6674,5,6675,183); (6674,5,6675,182); (6674,5,6675,181); (6674,5,6675,180); (6674,5,6675,179)]	[(6674,5,6675,183); (6674,5,6675,182); (6674,5,6675,181); (6674,5,6675,180); (6674,5,6675,179)]
(6855,5,6856,183)	[(6855,5,6856,183); (6855,5,6856,182); (6855,5,6856,181); (6855,5,6856,180); (6855,5,6856,179)]	[(6855,5,6856,183); (6855,5,6856,182); (6855,5,6856,181); (6855,5,6856,180); (6855,5,6856,179)]
(7137,5,7138,183)	[(7137,5,7138,183); (7137,5,7138,182); (7137,5,7138,181); (7137,5,7138,180); (7137,5,7138,179)]	[(7137,5,7138,183); (7137,5,7138,182); (7137,5,7138,181); (7137,5,7138,180); (7137,5,7138,179)]
(6606,5,6607,183)	[(6606,5,6607,183); (6606,5,6607,182); (6606,5,6607,181); (6606,5,6607,180); (6606,5,6607,179)]	[(6606,5,6607,183); (6606,5,6607,182); (6606,5,6607,181); (6606,5,6607,180); (6606,5,6607,179)]
(3653,4,3211,183)	[(3653,4,3211,183); (3653,4,3211,182); (3653,4,3211,181); (3653,4,3211,180); (3653,4,3211,179)]	[(3653,4,3211,183); (3653,4,3211,182); (3653,4,3211,181); (3653,4,3211,180); (3653,4,3211,179)]
(6676,5,7415,183)	[(6676,5,7415,183); (6676,5,7415,182); (6676,5,7415,181); (6676,5,7415,180); (6676,5,7415,179)]	[(6676,5,7415,183); (6676,5,7415,182); (6676,5,7415,181); (6676,5,7415,180); (6676,5,7415,179)]
(6851,5,6852,183)	[(6851,5,6852,183); (6851,5,6852,182); (6851,5,6852,181); (6851,5,6852,180); (6851,5,6852,179)]	[(6851,5,6852,183); (6851,5,6852,182); (6851,5,6852,181); (6851,5,6852,180); (6851,5,6852,179)]
(579,8,7677,183)	[(579,8,7677,183); (579,8,7677,182); (579,8,7677,181); (579,8,7677,180); (579,8,7677,179)]	[(579,8,7677,183); (579,8,7677,182); (579,8,7677,181); (579,8,7677,180); (579,8,7677,179)]
(394,4,2424,183)	[(394,4,2424,183); (394,4,2424,182); (394,4,2424,181); (394,4,2424,180); (394,4,2424,179)]	[(394,4,2424,183); (394,4,2424,182); (394,4,2424,181); (394,4,2424,180); (394,4,2424,179)]
(3675,4,1301,183)	[(3675,4,1301,183); (3675,4,1301,182); (3675,4,1301,181); (3675,4,1301,180); (3675,4,1301,179)]	[(3675,4,1301,183); (3675,4,1301,182); (3675,4,1301,181); (3675,4,1301,180); (3675,4,1301,179)]
(7636,8,7663,183)	[(7636,8,7663,183); (7636,8,7663,182); (7636,8,7663,181); (7636,8,7663,180); (7636,8,7663,179)]	[(7636,8,7663,183); (7636,8,7663,182); (7636,8,7663,181); (7636,8,7663,180); (7636,8,7663,179)]
(7166,5,7134,183)	[(7166,5,7134,183); (7166,5,7134,182); (7166,5,7134,181); (7166,5,7134,180); (7166,5,7134,179)]	[(7166,5,7134,183); (7166,5,7134,182); (7166,5,7134,181); (7166,5,7134,180); (7166,5,7134,179)]
(7424,5,6535,183)	[(7424,5,6535,183); (7424,5,6535,182); (7424,5,6535,181); (7424,5,6535,180); (7424,5,6535,179)]	[(7424,5,6535,183); (7424,5,6535,182); (7424,5,6535,181); (7424,5,6535,180); (7424,5,6535,179)]
(2047,4,3355,183)	[(2047,4,3355,183); (2047,4,3355,182); (2047,4,3355,181); (2047,4,3355,180); (2047,4,3355,179)]	[(2047,4,3355,183); (2047,4,3355,182); (2047,4,3355,181); (2047,4,3355,180); (2047,4,3355,179)]
(7032,5,7033,183)	[(7032,5,7033,183); (7032,5,7033,182); (7032,5,7033,181); (7032,5,7033,180); (7032,5,7033,179)]	[(7032,5,7033,183); (7032,5,7033,182); (7032,5,7033,181); (7032,5,7033,180); (7032,5,7033,179)]
(7738,8,7659,183)	[(7738,8,7659,183); (7738,8,7659,182); (7738,8,7659,181); (7738,8,7659,180); (7738,8,7659,179)]	[(7738,8,7659,183); (7738,8,7659,182); (7738,8,7659,181); (7738,8,7659,180); (7738,8,7659,179)]
(6004,4,1270,183)	[(6004,4,1270,183); (6004,4,1270,182); (6004,4,1270,181); (6004,4,1270,180); (6004,4,1270,179)]	[(6004,4,1270,183); (6004,4,1270,182); (6004,4,1270,181); (6004,4,1270,180); (6004,4,1270,179)]
(6826,5,6827,183)	[(6826,5,6827,183); (6826,5,6827,182); (6826,5,6827,181); (6826,5,6827,180); (6826,5,6827,179)]	[(6826,5,6827,183); (6826,5,6827,182); (6826,5,6827,181); (6826,5,6827,180); (6826,5,6827,179)]
(781,4,3035,183)	[(781,4,3035,183); (781,4,3035,182); (781,4,3035,181); (781,4,3035,180); (3035,4,781,183)]	[(781,4,3035,183); (781,4,3035,182); (781,4,3035,181); (781,4,3035,180); (3035,4,781,183)]
(6418,5,7010,183)	[(6418,5,7010,183); (6418,5,7010,182); (6418,5,7010,181); (6418,5,7010,180); (6418,5,7010,179)]	[(6418,5,7010,183); (6418,5,7010,182); (6418,5,7010,181); (6418,5,7010,180); (6418,5,7010,179)]
(7784,8,7736,183)	[(7784,8,7736,183); (7784,8,7736,182); (7784,8,7736,181); (7784,8,7736,180); (7784,8,7736,179)]	[(7784,8,7736,183); (7784,8,7736,182); (7784,8,7736,181); (7784,8,7736,180); (7784,8,7736,179)]
(6604,5,6605,183)	[(6604,5,6605,183); (6604,5,6605,182); (6604,5,6605,181); (6604,5,6605,180); (6604,5,6605,179)]	[(6604,5,6605,183); (6604,5,6605,182); (6604,5,6605,181); (6604,5,6605,180); (6604,5,6605,179)]
(829,4,1878,183)	[(829,4,1878,183); (829,4,1878,182); (829,4,1878,181); (829,4,1878,180); (829,4,1878,179)]	[(829,4,1878,183); (829,4,1878,182); (829,4,1878,181); (829,4,1878,180); (829,4,1878,179)]
(2329,8,7659,183)	[(2329,8,7659,183); (2329,8,7659,182); (2329,8,7653,183); (2329,8,7653,182); (2329,0,2330,137)]	[(2329,8,7659,183); (2329,8,7659,182); (1646,8,7659,179); (1646,8,7659,178); (1646,8,7659,177)]
(4021,1,4022,183)	[(4021,1,4022,183); (4021,1,4022,182); (4021,1,4022,181); (4021,1,4022,180); (4021,1,4022,179)]	[(4021,1,4022,183); (4021,1,4022,182); (4021,1,4022,181); (4021,1,4022,180); (4021,1,4022,179)]
(6506,5,6507,183)	[(6506,5,6507,183); (6506,5,6507,182); (6506,5,6507,181); (6506,5,6507,180); (6506,5,6507,179)]	[(6506,5,6507,183); (6506,5,6507,182); (6506,5,6507,181); (6506,5,6507,180); (6506,5,6507,179)]
(6706,5,6707,183)	[(6706,5,6707,183); (6706,5,6707,182); (6706,5,6707,181); (6706,5,6707,180); (6706,5,6707,179)]	[(6706,5,6707,183); (6706,5,6707,182); (6706,5,6707,181); (6706,5,6707,180); (6706,5,6707,179)]
(2733,8,7668,183)	[(2733,8,7668,183); (2733,8,7668,182); (2733,8,7668,181); (2733,8,7668,180); (2733,8,7668,179)]	[(2733,8,7668,183); (2733,8,7668,182); (2733,8,7668,181); (2733,8,7668,180); (2733,8,7668,179)]
(1783,1,3895,183)	[(1783,1,3895,183); (1783,1,3895,182); (1783,1,3895,181); (1783,1,3895,180); (1783,1,3895,179)]	[(1783,1,3895,183); (1783,1,3895,182); (1783,1,3895,181); (1783,1,3895,180); (1783,1,3895,179)]
(451,4,1608,183)	[(451,4,1608,183); (451,4,1608,182); (451,4,1608,181); (451,4,1608,180); (451,4,1608,179)]	[(451,4,1608,183); (451,4,1608,182); (451,4,1608,181); (451,4,1608,180); (451,4,1608,179)]
(7073,5,6530,183)	[(7073,5,6530,183); (7073,5,6530,182); (7073,5,6530,181); (7073,5,6530,180); (7073,5,6530,179)]	[(7073,5,6530,183); (7073,5,6530,182); (7073,5,6530,181); (7073,5,6530,180); (7073,5,6530,179)]
(6194,4,1836,183)	[(6194,4,1836,183); (6194,4,1836,182); (6194,4,1836,181); (6194,4,1836,180); (6194,4,1836,179)]	[(6194,4,1836,183); (6194,4,1836,182); (6194,4,1836,181); (6194,4,1836,180); (6194,4,1836,179)]
(442,8,7659,183)	[(442,8,7659,183); (442,8,7659,182); (442,8,7659,181); (442,8,7659,180); (442,8,7659,179)]	[(442,8,7659,183); (442,8,7659,182); (442,8,7659,181); (442,8,7659,180); (442,8,7659,179)]
(5110,2,5125,183)	[(5110,2,5125,183); (5110,2,5125,182); (5110,2,4779,183); (5110,2,4779,182); (5110,2,4779,181)]	[(5110,2,5125,183); (5110,2,5125,182); (4654,2,5125,183); (1019,2,4556,179); (4455,2,4342,183)]
(3829,1,4079,183)	[(3829,1,4079,183); (3829,1,4079,182); (3829,1,4079,181); (3829,1,4079,180); (3829,1,4079,179)]	[(3829,1,4079,183); (3829,1,4079,182); (3829,1,4079,181); (3829,1,4079,180); (3829,1,4079,179)]
(2916,8,7834,183)	[(2916,8,7834,183); (2916,6,7427,159); (2916,0,1428,132); (2812,8,7659,175); (3783,8,7697,152)]	[(2916,8,7834,183); (3280,8,7834,183); (1502,8,7834,183); (2812,8,7659,175); (3783,8,7697,152)]
(4045,1,3846,183)	[(4045,1,3846,183); (4045,1,3846,182); (4045,1,3846,181); (4045,1,3846,180); (4045,1,3846,179)]	[(4045,1,3846,183); (4045,1,3846,182); (4045,1,3846,181); (4045,1,3846,180); (4045,1,3846,179)]
(2621,4,1662,183)	[(2621,4,1662,183); (2621,4,1662,182); (2621,4,1662,181); (2621,4,1662,180); (2621,4,1662,179)]	[(2621,4,1662,183); (2621,4,1662,182); (2621,4,1662,181); (2621,4,1662,180); (2621,4,1662,179)]
(5916,9,10309,183)	[(5916,9,10309,183); (5916,9,9415,172); (5916,9,9544,162); (8206,9,9173,174); (3267,9,9535,148)]	[(5916,9,10309,183); (8206,9,9173,174); (3267,9,9535,148); (7936,9,9211,171); (2087,9,9557,127)]
(3820,1,3821,183)	[(3820,1,3821,183); (3820,1,3821,182); (3820,1,3821,181); (3820,1,3821,180); (3820,1,3821,179)]	[(3820,1,3821,183); (3820,1,3821,182); (3820,1,3821,181); (3820,1,3821,180); (3820,1,3821,179)]
(6371,5,6372,183)	[(6371,5,6372,183); (6371,5,6372,182); (6371,5,6372,181); (6371,5,6372,180); (6371,5,6372,179)]	[(6371,5,6372,183); (6371,5,6372,182); (6371,5,6372,181); (6371,5,6372,180); (6371,5,6372,179)]
(6815,5,6423,183)	[(6815,5,6423,183); (6815,5,6423,182); (6815,5,6423,181); (7273,5,6777,172); (7398,5,7399,175)]	[(6815,5,6423,183); (6815,5,6423,182); (6815,5,6423,181); (6682,5,6423,174); (6682,5,6423,173)]
(851,4,437,183)	[(851,4,437,183); (851,4,437,182); (851,4,437,181); (851,4,437,180); (851,4,437,179)]	[(851,4,437,183); (851,4,437,182); (851,4,437,181); (851,4,437,180); (851,4,437,179)]
(6434,5,7274,183)	[(6434,5,7274,183); (6434,5,7274,182); (6434,5,7274,181); (6434,5,7274,180); (6434,5,7274,179)]	[(6434,5,7274,183); (6434,5,7274,182); (6434,5,7274,181); (6434,5,7274,180); (6434,5,7274,179)]
(6523,5,6524,183)	[(6523,5,6524,183); (6523,5,6524,182); (6523,5,6524,181); (6523,5,6524,180); (6523,5,6524,179)]	[(6523,5,6524,183); (6523,5,6524,182); (6523,5,6524,181); (6523,5,6524,180); (6523,5,6524,179)]
(3280,8,7842,183)	[(3280,8,7842,183); (3280,8,7842,182); (3280,8,7842,181); (3280,8,7842,180); (3280,8,7842,179)]	[(3280,8,7842,183); (3280,8,7842,182); (3280,8,7842,181); (3280,8,7842,180); (3280,8,7842,179)]
(809,8,7659,183)	[(809,8,7659,183); (809,8,7659,182); (809,8,7659,181); (809,8,7659,180); (809,8,7659,179)]	[(809,8,7659,183); (809,8,7659,182); (809,8,7659,181); (809,8,7659,180); (809,8,7659,179)]
(6418,5,6860,183)	[(6418,5,6860,183); (6418,5,6860,182); (6418,5,6860,181); (6418,5,6860,180); (6418,5,6860,179)]	[(6418,5,6860,183); (6418,5,6860,182); (6418,5,6860,181); (6418,5,6860,180); (6418,5,6860,179)]
