(5075,6,3883,344)	[(5075,6,3883,344); (5075,6,3883,343); (5075,6,3883,342); (5075,6,3883,341); (5075,6,3883,340)]	[(5075,6,3883,344); (5075,6,3883,343); (5075,6,3883,342); (5075,6,3883,341); (5075,6,3883,340)]
(2574,6,4768,344)	[(2574,6,4768,344); (2574,6,4768,343); (2574,6,4768,342); (2574,6,4768,341); (2574,6,4768,340)]	[(2574,6,4768,344); (2574,6,4768,343); (2574,6,4768,342); (2574,6,4768,341); (2574,6,4768,340)]
(2574,6,3074,344)	[(2574,6,3074,344); (2574,6,3074,343); (2574,6,3074,342); (2574,6,3074,341); (2574,6,3074,340)]	[(2574,6,3074,344); (2574,6,3074,343); (2574,6,3074,342); (2574,6,3074,341); (2574,6,3074,340)]
(2574,6,4167,344)	[(2574,6,4167,344); (2574,6,4167,343); (2574,6,4167,342); (2574,6,4167,341); (2574,6,4167,340)]	[(2574,6,4167,344); (2574,6,4167,343); (2574,6,4167,342); (2574,6,4167,341); (2574,6,4167,340)]
(2574,6,3883,344)	[(2574,6,3883,344); (2574,6,3883,343); (2574,6,3883,342); (2574,6,3883,341); (2574,6,3883,340)]	[(2574,6,3883,344); (2574,6,3883,343); (2574,6,3883,342); (2574,6,3883,341); (2574,6,3883,340)]
(4254,11,1539,344)	[(4254,11,1539,344); (4254,11,1539,343); (4254,11,1539,337); (4254,11,1539,336); (4254,11,1539,335)]	[(4254,11,1539,344); (4254,11,1539,343); (4254,11,1539,337); (4254,11,1539,336); (4254,11,1539,335)]
(5151,11,1539,344)	[(5151,11,1539,344); (5151,11,1539,343); (5151,11,1539,342); (5151,11,1539,341); (5151,11,1539,340)]	[(5151,11,1539,344); (5151,11,1539,343); (5151,11,1539,342); (5151,11,1539,341); (5151,11,1539,340)]
(3099,11,1539,344)	[(3099,11,1539,344); (3099,11,1539,343); (3099,11,1539,337); (3099,11,1539,336); (3099,11,1539,335)]	[(3099,11,1539,344); (3099,11,1539,343); (3099,11,1539,337); (3099,11,1539,336); (3099,11,1539,335)]
(581,11,4030,344)	[(581,11,4030,344); (581,11,4030,343); (581,11,4030,342); (581,11,4030,341); (581,11,4030,323)]	[(581,11,4030,344); (581,11,4030,343); (581,11,4030,342); (581,11,4030,341); (581,11,4030,323)]
(1460,11,4030,344)	[(1460,11,4030,344); (1460,11,4030,332); (1460,11,4030,331); (1460,11,4030,267); (1460,11,4030,266)]	[(1460,11,4030,344); (1460,11,4030,332); (1460,11,4030,331); (4896,11,4030,340); (4896,11,4030,339)]
(599,9,3018,344)	[(599,9,3018,344); (599,9,524,306); (599,9,3018,195); (599,9,524,282); (599,11,4030,343)]	[(599,9,3018,344); (599,9,3018,195); (2878,9,3018,295); (4992,11,3018,202); (4992,11,3018,201)]
(162,11,59,344)	[(162,11,59,344); (162,11,59,343); (162,11,4811,342); (162,11,137,340); (162,11,4606,334)]	[(162,11,59,344); (162,11,59,343); (1128,11,59,344); (1128,11,59,343); (1128,11,59,342)]
(162,11,5588,344)	[(162,11,5588,344); (162,11,5588,343); (162,11,524,341); (162,11,524,332); (162,11,4606,334)]	[(162,11,5588,344); (162,11,5588,343); (1128,11,5588,344); (1128,11,5588,343); (1128,11,5588,342)]
(162,22,5044,344)	[(162,22,5044,344); (162,22,5044,343); (162,22,5044,342); (162,22,5044,341); (162,22,5044,333)]	[(162,22,5044,344); (162,22,5044,343); (162,22,5044,342); (162,22,5044,341); (162,22,5044,333)]
(2151,11,3981,344)	[(2151,11,3981,344); (2151,11,3981,338); (2151,11,3981,331); (2151,11,3981,329); (2151,11,3981,328)]	[(2151,11,3981,344); (2151,11,3981,338); (2151,11,3981,331); (2151,11,3981,329); (2151,11,3981,328)]
(5261,11,3981,344)	[(5261,11,3981,344); (5261,11,3981,343); (5261,11,3981,342); (5261,11,3981,341); (5261,11,3981,336)]	[(5261,11,3981,344); (5261,11,3981,343); (5261,11,3981,342); (5261,11,3981,341); (5261,11,3981,336)]
(41,11,5506,344)	[(41,11,5506,344); (41,11,5506,200); (41,11,5023,290); (41,11,862,267); (41,15,4567,343)]	[(41,11,5506,344); (41,11,5506,200); (1095,11,5506,232); (972,11,5506,233); (2573,20,5506,299)]
(2352,13,1039,344)	[(2352,13,1039,344); (2352,13,1039,341); (2352,13,1039,337); (2352,13,1039,335); (2352,13,1039,316)]	[(2352,13,1039,344); (2352,13,1039,341); (2352,13,1039,337); (2352,13,1039,335); (2352,13,1039,316)]
(2352,13,2100,344)	[(2352,13,2100,344); (2352,13,2100,341); (2352,13,2100,337); (2352,13,5430,341); (2352,13,5430,337)]	[(2352,13,2100,344); (2352,13,2100,341); (2352,13,2100,337); (2970,13,2100,344); (2970,13,2100,341)]
(899,13,1039,344)	[(899,13,1039,344); (899,13,1039,341); (899,13,1039,337); (899,13,1039,335); (899,13,1039,333)]	[(899,13,1039,344); (899,13,1039,341); (899,13,1039,337); (899,13,1039,335); (899,13,1039,333)]
(899,13,2100,344)	[(899,13,2100,344); (899,13,2100,341); (899,13,2100,337); (899,13,5430,343); (899,13,5430,341)]	[(899,13,2100,344); (899,13,2100,341); (899,13,2100,337); (899,13,2100,230); (2970,13,2100,344)]
(2970,13,1039,344)	[(2970,13,1039,344); (2970,13,1039,341); (2970,13,1039,337); (2970,13,1039,335); (2970,13,1039,316)]	[(2970,13,1039,344); (2970,13,1039,341); (2970,13,1039,337); (2970,13,1039,335); (2970,13,1039,316)]
(2970,13,2100,344)	[(2970,13,2100,344); (2970,13,2100,341); (2970,13,2100,337); (2970,13,5430,341); (2970,13,5430,337)]	[(2970,13,2100,344); (2970,13,2100,341); (2970,13,2100,337); (4344,13,2100,306); (899,13,2100,344)]
(4850,11,3833,344)	[(4850,11,3833,344); (4850,11,3833,343); (4850,11,3833,341); (4850,11,3833,340); (4850,11,3833,238)]	[(4850,11,3833,344); (4850,11,3833,343); (4850,11,3833,341); (4850,11,3833,340); (4850,11,3833,238)]
(1610,11,3833,344)	[(1610,11,3833,344); (1610,11,3833,341); (1610,11,1126,343); (1610,11,5284,344); (1610,11,5284,342)]	[(1610,11,3833,344); (1610,11,3833,341); (5294,11,3833,344); (5294,11,3833,341); (2195,11,3833,344)]
(5294,11,3833,344)	[(5294,11,3833,344); (5294,11,3833,341); (217,11,3833,184); (1608,11,1539,306); (2815,11,883,255)]	[(5294,11,3833,344); (5294,11,3833,341); (217,11,3833,344); (217,11,3833,343); (217,11,3833,341)]
(217,11,3833,344)	[(217,11,3833,344); (217,11,3833,343); (217,11,3833,341); (217,11,3833,340); (217,11,3833,336)]	[(217,11,3833,344); (217,11,3833,343); (217,11,3833,341); (217,11,3833,340); (217,11,3833,336)]
(2195,11,3833,344)	[(2195,11,3833,344); (2195,11,3833,343); (2195,11,3833,341); (2195,11,3833,340); (2195,11,3833,238)]	[(2195,11,3833,344); (2195,11,3833,343); (2195,11,3833,341); (2195,11,3833,340); (1423,11,3833,336)]
(407,11,4687,344)	[(407,11,4687,344); (407,11,4687,229); (407,11,1039,303); (407,11,3319,340); (407,11,3319,339)]	[(407,11,4687,344); (5119,11,4687,344); (407,11,4687,229); (4965,11,4687,344); (5119,11,4687,229)]
(5119,11,4687,344)	[(5119,11,4687,344); (5119,11,4687,229); (5119,11,1039,303); (5119,11,2275,303); (5119,11,5284,343)]	[(5119,11,4687,344); (407,11,4687,344); (5119,11,4687,229); (4965,11,4687,344); (407,11,4687,229)]
(4965,11,4687,344)	[(4965,11,4687,344); (4965,11,4687,229); (4965,11,1039,303); (4965,11,2275,303); (4965,11,5284,343)]	[(4965,11,4687,344); (4965,11,4687,229); (5119,11,4687,344); (407,11,4687,344); (5119,11,4687,229)]
(4850,11,154,344)	[(4850,11,154,344); (4850,11,154,343); (4850,11,154,337); (4850,11,154,336); (4850,11,3507,312)]	[(4850,11,154,344); (4850,11,154,343); (4850,11,154,337); (4850,11,154,336); (4363,11,154,344)]
(5255,11,154,344)	[(5255,11,154,344); (5255,11,154,343); (5255,11,4725,343); (5255,11,3507,337); (5255,11,3507,336)]	[(5255,11,154,344); (5255,11,154,343); (2140,11,154,344); (2140,11,154,343); (2140,11,154,337)]
(4363,11,154,344)	[(4363,11,154,344); (4363,11,154,343); (4363,11,154,337); (4363,11,154,336); (4363,11,4725,343)]	[(4363,11,154,344); (4363,11,154,343); (4363,11,154,337); (4363,11,154,336); (5255,11,154,344)]
(2140,11,154,344)	[(2140,11,154,344); (2140,11,154,343); (2140,11,154,337); (2140,11,154,336); (2140,11,3507,156)]	[(2140,11,154,344); (2140,11,154,343); (2140,11,154,337); (2140,11,154,336); (5255,11,154,344)]
(4245,11,154,344)	[(4245,11,154,344); (4245,11,154,343); (4245,11,4725,343); (4245,11,3507,314); (4245,11,3507,313)]	[(4245,11,154,344); (4245,11,154,343); (2140,11,154,344); (2140,11,154,343); (5255,11,154,344)]
(698,11,2317,344)	[(698,11,2317,344); (698,11,2317,343); (698,11,2317,341); (698,11,2317,340); (698,11,2317,338)]	[(698,11,2317,344); (698,11,2317,343); (698,11,2317,341); (698,11,2317,340); (698,11,2317,338)]
(5348,11,2317,344)	[(5348,11,2317,344); (5348,11,2317,343); (5348,11,2317,341); (5348,11,2317,340); (5348,11,2317,338)]	[(5348,11,2317,344); (5348,11,2317,343); (5348,11,2317,341); (5348,11,2317,340); (5348,11,2317,338)]
(2502,11,2317,344)	[(2502,11,2317,344); (2502,11,2317,343); (2502,11,2317,341); (2502,11,2317,340); (2502,11,2317,338)]	[(2502,11,2317,344); (2502,11,2317,343); (2502,11,2317,341); (2502,11,2317,340); (2502,11,2317,338)]
(1570,11,4409,344)	[(1570,11,4409,344); (1570,11,4409,343); (1570,11,4409,342); (1570,11,4409,341); (1570,11,4409,340)]	[(1570,11,4409,344); (1570,11,4409,343); (1570,11,4409,342); (1570,11,4409,341); (1570,11,4409,340)]
(958,11,4409,344)	[(958,11,4409,344); (958,11,4409,339); (958,11,4409,336); (958,11,4409,331); (958,11,4409,325)]	[(958,11,4409,344); (958,11,4409,339); (958,11,4409,336); (958,11,4409,331); (958,11,4409,325)]
(5661,6,1160,344)	[(5661,6,1160,344); (5661,6,1160,343); (5661,6,1160,342); (5661,6,1160,341); (5661,6,1160,340)]	[(5661,6,1160,344); (5661,6,1160,343); (5661,6,1160,342); (5661,6,1160,341); (5661,6,1160,340)]
(5661,6,1957,344)	[(5661,6,1957,344); (5661,6,1957,343); (5661,6,1957,342); (5661,6,1957,341); (5661,6,1957,340)]	[(5661,6,1957,344); (5661,6,1957,343); (5661,6,1957,342); (5661,6,1957,341); (5661,6,1957,340)]
(5553,6,1160,344)	[(5553,6,1160,344); (5553,6,1160,343); (5553,6,1160,342); (5553,6,1160,341); (5553,6,1160,340)]	[(5553,6,1160,344); (5553,6,1160,343); (5553,6,1160,342); (5553,6,1160,341); (5553,6,1160,340)]
(5553,6,1957,344)	[(5553,6,1957,344); (5553,6,1957,343); (5553,6,1957,342); (5553,6,1957,341); (5553,6,1957,340)]	[(5553,6,1957,344); (5553,6,1957,343); (5553,6,1957,342); (5553,6,1957,341); (5553,6,1957,340)]
(3339,6,1160,344)	[(3339,6,1160,344); (3339,6,1160,343); (3339,6,1160,342); (3339,6,1160,341); (3339,6,1160,340)]	[(3339,6,1160,344); (3339,6,1160,343); (3339,6,1160,342); (3339,6,1160,341); (3339,6,1160,340)]
(3339,6,1957,344)	[(3339,6,1957,344); (3339,6,1957,343); (3339,6,1957,342); (3339,6,1957,341); (3339,6,1957,340)]	[(3339,6,1957,344); (3339,6,1957,343); (3339,6,1957,342); (3339,6,1957,341); (3339,6,1957,340)]
(5013,18,5502,344)	[(5013,18,5502,344); (5013,18,5502,343); (5013,18,5502,341); (5013,18,5502,340); (5013,18,5502,339)]	[(5013,18,5502,344); (5013,18,5502,343); (5013,18,5502,341); (5013,18,5502,340); (5013,18,5502,339)]
(5535,18,5502,344)	[(5535,18,5502,344); (5535,18,5502,343); (5535,18,5502,342); (5535,18,5502,341); (5535,18,5502,340)]	[(5535,18,5502,344); (5535,18,5502,343); (5535,18,5502,342); (5535,18,5502,341); (5535,18,5502,340)]
(893,18,5502,344)	[(893,18,5502,344); (893,18,5502,343); (893,18,5502,342); (893,18,5502,341); (893,18,5502,340)]	[(893,18,5502,344); (893,18,5502,343); (893,18,5502,342); (893,18,5502,341); (893,18,5502,340)]
(2544,18,5502,344)	[(2544,18,5502,344); (2544,18,5502,343); (2544,18,5502,342); (2544,18,1512,342); (2852,18,4380,317)]	[(2544,18,5502,344); (2544,18,5502,343); (2544,18,5502,342); (1400,18,5502,344); (1400,18,5502,343)]
(297,18,5502,344)	[(297,18,5502,344); (297,18,5502,343); (297,18,5502,342); (297,18,5502,341); (297,18,5502,340)]	[(297,18,5502,344); (297,18,5502,343); (297,18,5502,342); (297,18,5502,341); (297,18,5502,340)]
(4825,18,5502,344)	[(4825,18,5502,344); (4825,18,5502,343); (4825,18,5502,342); (4825,18,5502,341); (4825,18,5502,340)]	[(4825,18,5502,344); (4825,18,5502,343); (4825,18,5502,342); (4825,18,5502,341); (4825,18,5502,340)]
(4442,18,5502,344)	[(4442,18,5502,344); (4442,18,5502,343); (4442,18,5502,342); (4442,18,5502,341); (4442,18,5502,340)]	[(4442,18,5502,344); (4442,18,5502,343); (4442,18,5502,342); (4442,18,5502,341); (4442,18,5502,340)]
(940,18,5502,344)	[(940,18,5502,344); (940,18,5502,343); (940,18,5502,342); (940,18,5502,341); (940,18,5502,340)]	[(940,18,5502,344); (940,18,5502,343); (940,18,5502,342); (940,18,5502,341); (940,18,5502,340)]
(2857,18,5502,344)	[(2857,18,5502,344); (2857,18,5502,343); (2857,18,1512,342); (2852,18,4380,317); (3106,18,1539,217)]	[(2857,18,5502,344); (2857,18,5502,343); (2518,18,5502,341); (2518,18,5502,340); (4700,18,5502,342)]
(4504,18,5502,344)	[(4504,18,5502,344); (4504,18,5502,343); (4504,18,5502,342); (4504,18,1512,342); (2852,18,4380,317)]	[(4504,18,5502,344); (4504,18,5502,343); (4504,18,5502,342); (2518,18,5502,341); (2518,18,5502,340)]
(474,18,5502,344)	[(474,18,5502,344); (474,18,5502,343); (474,18,5502,342); (474,18,1512,342); (2852,18,4380,317)]	[(474,18,5502,344); (474,18,5502,343); (474,18,5502,342); (5744,18,5502,344); (5744,18,5502,343)]
(9,18,5502,344)	[(9,18,5502,344); (9,18,5502,343); (9,18,5502,342); (9,18,1512,342); (2852,18,4380,317)]	[(9,18,5502,344); (9,18,5502,343); (9,18,5502,342); (893,18,5502,344); (893,18,5502,343)]
(5744,18,5502,344)	[(5744,18,5502,344); (5744,18,5502,343); (5744,18,5502,342); (5744,18,1512,342); (2852,18,4380,317)]	[(5744,18,5502,344); (5744,18,5502,343); (5744,18,5502,342); (474,18,5502,344); (474,18,5502,343)]
(387,18,5502,344)	[(387,18,5502,344); (387,18,5502,343); (387,18,5502,342); (387,18,1512,342); (2852,18,4380,317)]	[(387,18,5502,344); (387,18,5502,343); (387,18,5502,342); (108,18,5502,341); (108,18,5502,340)]
(1400,18,5502,344)	[(1400,18,5502,344); (1400,18,5502,343); (1400,18,5502,342); (1400,18,1512,342); (2852,18,4380,317)]	[(1400,18,5502,344); (1400,18,5502,343); (1400,18,5502,342); (2544,18,5502,344); (2544,18,5502,343)]
(5013,18,5502,344)	[(5013,18,5502,344); (5013,18,5502,343); (5013,18,5502,341); (5013,18,5502,340); (5013,18,5502,339)]	[(5013,18,5502,344); (5013,18,5502,343); (5013,18,5502,341); (5013,18,5502,340); (5013,18,5502,339)]
(5535,18,5502,344)	[(5535,18,5502,344); (5535,18,5502,343); (5535,18,5502,342); (5535,18,5502,341); (5535,18,5502,340)]	[(5535,18,5502,344); (5535,18,5502,343); (5535,18,5502,342); (5535,18,5502,341); (5535,18,5502,340)]
(893,18,5502,344)	[(893,18,5502,344); (893,18,5502,343); (893,18,5502,342); (893,18,5502,341); (893,18,5502,340)]	[(893,18,5502,344); (893,18,5502,343); (893,18,5502,342); (893,18,5502,341); (893,18,5502,340)]
(2544,18,5502,344)	[(2544,18,5502,344); (2544,18,5502,343); (2544,18,5502,342); (2544,18,1512,342); (2852,18,4380,317)]	[(2544,18,5502,344); (2544,18,5502,343); (2544,18,5502,342); (1400,18,5502,344); (1400,18,5502,343)]
(297,18,5502,344)	[(297,18,5502,344); (297,18,5502,343); (297,18,5502,342); (297,18,5502,341); (297,18,5502,340)]	[(297,18,5502,344); (297,18,5502,343); (297,18,5502,342); (297,18,5502,341); (297,18,5502,340)]
(4825,18,5502,344)	[(4825,18,5502,344); (4825,18,5502,343); (4825,18,5502,342); (4825,18,5502,341); (4825,18,5502,340)]	[(4825,18,5502,344); (4825,18,5502,343); (4825,18,5502,342); (4825,18,5502,341); (4825,18,5502,340)]
(4442,18,5502,344)	[(4442,18,5502,344); (4442,18,5502,343); (4442,18,5502,342); (4442,18,5502,341); (4442,18,5502,340)]	[(4442,18,5502,344); (4442,18,5502,343); (4442,18,5502,342); (4442,18,5502,341); (4442,18,5502,340)]
(940,18,5502,344)	[(940,18,5502,344); (940,18,5502,343); (940,18,5502,342); (940,18,5502,341); (940,18,5502,340)]	[(940,18,5502,344); (940,18,5502,343); (940,18,5502,342); (940,18,5502,341); (940,18,5502,340)]
(2857,18,5502,344)	[(2857,18,5502,344); (2857,18,5502,343); (2857,18,1512,342); (2852,18,4380,317); (3106,18,1539,217)]	[(2857,18,5502,344); (2857,18,5502,343); (2518,18,5502,341); (2518,18,5502,340); (4700,18,5502,342)]
(4504,18,5502,344)	[(4504,18,5502,344); (4504,18,5502,343); (4504,18,5502,342); (4504,18,1512,342); (2852,18,4380,317)]	[(4504,18,5502,344); (4504,18,5502,343); (4504,18,5502,342); (2518,18,5502,341); (2518,18,5502,340)]
(474,18,5502,344)	[(474,18,5502,344); (474,18,5502,343); (474,18,5502,342); (474,18,1512,342); (2852,18,4380,317)]	[(474,18,5502,344); (474,18,5502,343); (474,18,5502,342); (5744,18,5502,344); (5744,18,5502,343)]
(9,18,5502,344)	[(9,18,5502,344); (9,18,5502,343); (9,18,5502,342); (9,18,1512,342); (2852,18,4380,317)]	[(9,18,5502,344); (9,18,5502,343); (9,18,5502,342); (893,18,5502,344); (893,18,5502,343)]
(5744,18,5502,344)	[(5744,18,5502,344); (5744,18,5502,343); (5744,18,5502,342); (5744,18,1512,342); (2852,18,4380,317)]	[(5744,18,5502,344); (5744,18,5502,343); (5744,18,5502,342); (474,18,5502,344); (474,18,5502,343)]
(387,18,5502,344)	[(387,18,5502,344); (387,18,5502,343); (387,18,5502,342); (387,18,1512,342); (2852,18,4380,317)]	[(387,18,5502,344); (387,18,5502,343); (387,18,5502,342); (108,18,5502,341); (108,18,5502,340)]
(1400,18,5502,344)	[(1400,18,5502,344); (1400,18,5502,343); (1400,18,5502,342); (1400,18,1512,342); (2852,18,4380,317)]	[(1400,18,5502,344); (1400,18,5502,343); (1400,18,5502,342); (2544,18,5502,344); (2544,18,5502,343)]
(5661,6,1366,344)	[(5661,6,1366,344); (5661,6,1366,343); (5661,6,1366,342); (5661,6,1366,341); (5661,6,1366,340)]	[(5661,6,1366,344); (5661,6,1366,343); (5661,6,1366,342); (5661,6,1366,341); (5661,6,1366,340)]
(5661,6,2149,344)	[(5661,6,2149,344); (5661,6,2149,343); (5661,6,2149,342); (5661,6,2149,341); (5661,6,2149,340)]	[(5661,6,2149,344); (5661,6,2149,343); (5661,6,2149,342); (5661,6,2149,341); (5661,6,2149,340)]
(5661,6,794,344)	[(5661,6,794,344); (5661,6,794,343); (5661,6,794,342); (5661,6,794,341); (5661,6,794,340)]	[(5661,6,794,344); (5661,6,794,343); (5661,6,794,342); (5661,6,794,341); (5661,6,794,340)]
(5661,6,4364,344)	[(5661,6,4364,344); (5661,6,4364,343); (5661,6,4364,342); (5661,6,4364,341); (5661,6,4364,340)]	[(5661,6,4364,344); (5661,6,4364,343); (5661,6,4364,342); (5661,6,4364,341); (5661,6,4364,340)]
(5661,6,3483,344)	[(5661,6,3483,344); (5661,6,3483,343); (5661,6,3483,342); (5661,6,3483,341); (5661,6,3483,340)]	[(5661,6,3483,344); (5661,6,3483,343); (5661,6,3483,342); (5661,6,3483,341); (5661,6,3483,340)]
(5661,6,4207,344)	[(5661,6,4207,344); (5661,6,4207,343); (5661,6,4207,342); (5661,6,4207,341); (5661,6,4207,340)]	[(5661,6,4207,344); (5661,6,4207,343); (5661,6,4207,342); (5661,6,4207,341); (5661,6,4207,340)]
(5661,6,3651,344)	[(5661,6,3651,344); (5661,6,3651,343); (5661,6,3651,342); (5661,6,3651,341); (5661,6,3651,340)]	[(5661,6,3651,344); (5661,6,3651,343); (5661,6,3651,342); (5661,6,3651,341); (5661,6,3651,340)]
(5661,6,2281,344)	[(5661,6,2281,344); (5661,6,2281,343); (5661,6,2281,342); (5661,6,2281,341); (5661,6,2281,340)]	[(5661,6,2281,344); (5661,6,2281,343); (5661,6,2281,342); (5661,6,2281,341); (5661,6,2281,340)]
(5661,6,5440,344)	[(5661,6,5440,344); (5661,6,5440,343); (5661,6,5440,342); (5661,6,5440,341); (5661,6,5440,340)]	[(5661,6,5440,344); (5661,6,5440,343); (5661,6,5440,342); (5661,6,5440,341); (5661,6,5440,340)]
(5661,6,5517,344)	[(5661,6,5517,344); (5661,6,5517,343); (5661,6,5517,342); (5661,6,5517,341); (5661,6,5517,340)]	[(5661,6,5517,344); (5661,6,5517,343); (5661,6,5517,342); (5661,6,5517,341); (5661,6,5517,340)]
(5386,6,1366,344)	[(5386,6,1366,344); (5386,6,1366,343); (5386,6,1366,342); (5386,6,1366,341); (5386,6,1366,340)]	[(5386,6,1366,344); (5386,6,1366,343); (5386,6,1366,342); (5386,6,1366,341); (5386,6,1366,340)]
(5386,6,2149,344)	[(5386,6,2149,344); (5386,6,2149,343); (5386,6,2149,342); (5386,6,2149,341); (5386,6,2149,340)]	[(5386,6,2149,344); (5386,6,2149,343); (5386,6,2149,342); (5386,6,2149,341); (5386,6,2149,340)]
(5386,6,794,344)	[(5386,6,794,344); (5386,6,794,343); (5386,6,794,342); (5386,6,794,341); (5386,6,794,340)]	[(5386,6,794,344); (5386,6,794,343); (5386,6,794,342); (5386,6,794,341); (5386,6,794,340)]
